DATE_TIME,DATE,TIME,SENSOR_ID,DC_POWER,AC_POWER,DAILY_YIELD,DAILY_YIELD_diff,TOTAL_YIELD,TOTAL_YIELD_diff,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 00:00:00,2020-05-15,00:00:00,sensor 25,0.0,0.0,0.0,,6271355.0,,25.184316133333333,22.8575074,0.0
2020-05-15 00:15:00,2020-05-15,00:15:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,25.08458866666667,22.761667866666663,0.0
2020-05-15 00:30:00,2020-05-15,00:30:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,24.935752600000004,22.59230553333333,0.0
2020-05-15 00:45:00,2020-05-15,00:45:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,24.8461304,22.36085213333333,0.0
2020-05-15 01:00:00,2020-05-15,01:00:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,24.621525357142858,22.165422642857145,0.0
2020-05-15 01:15:00,2020-05-15,01:15:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,24.5360922,21.968570866666667,0.0
2020-05-15 01:30:00,2020-05-15,01:30:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:45:00,2020-05-15,01:45:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,24.87302233333333,23.1609192,0.0
2020-05-15 02:00:00,2020-05-15,02:00:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,24.936930466666663,23.026113,0.0
2020-05-15 02:15:00,2020-05-15,02:15:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:30:00,2020-05-15,02:30:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:45:00,2020-05-15,02:45:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,24.993019533333328,24.0394858,0.0
2020-05-15 03:00:00,2020-05-15,03:00:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,25.016309428571425,24.384135571428573,0.0
2020-05-15 03:15:00,2020-05-15,03:15:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,24.985215266666664,24.35150773333333,0.0
2020-05-15 03:30:00,2020-05-15,03:30:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,24.93773193333333,24.060296533333336,0.0
2020-05-15 03:45:00,2020-05-15,03:45:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,24.87909953333333,23.709794133333336,0.0
2020-05-15 04:00:00,2020-05-15,04:00:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,24.6789022,22.58994153333333,0.0
2020-05-15 04:15:00,2020-05-15,04:15:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,24.3519308,21.78364253333333,0.0
2020-05-15 04:30:00,2020-05-15,04:30:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,24.0626222,21.85252493333333,0.0
2020-05-15 04:45:00,2020-05-15,04:45:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,24.013224200000003,22.306315,0.0
2020-05-15 05:00:00,2020-05-15,05:00:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,24.1771058,22.551908466666664,0.0
2020-05-15 05:15:00,2020-05-15,05:15:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,24.304888,22.979492071428577,0.0
2020-05-15 05:30:00,2020-05-15,05:30:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,24.328727266666665,23.452380466666668,0.0
2020-05-15 05:45:00,2020-05-15,05:45:00,sensor 25,0.0,0.0,0.0,0.0,6271355.0,0.0,24.28921113333333,23.09669193333333,0.0008627212413333
2020-05-15 06:00:00,2020-05-15,06:00:00,sensor 25,56.125,5.425,0.0,0.0,6271355.0,0.0,24.088446066666663,22.2067566,0.0058869571866666
2020-05-15 06:15:00,2020-05-15,06:15:00,sensor 25,315.1428571,30.44285714,3.428571429,3.428571429,6271358.429,3.428999999538064,24.01163526666667,22.35345866666667,0.0222816074666666
2020-05-15 06:30:00,2020-05-15,06:30:00,sensor 25,719.25,69.7375,15.5,12.071428571,6271370.5,12.071000000461936,23.976731266666665,22.893282,0.0494097238666666
2020-05-15 06:45:00,2020-05-15,06:45:00,sensor 25,1348.142857,131.5,39.0,23.5,6271394.0,23.5,24.21899,24.442443933333333,0.0953944536
2020-05-15 07:00:00,2020-05-15,07:00:00,sensor 25,2009.625,197.0,82.375,43.375,6271437.375,43.375,24.5373984,27.185652866666665,0.1419404433333333
2020-05-15 07:15:00,2020-05-15,07:15:00,sensor 25,2143.714286,210.1714286,134.1428571,51.76785709999999,6271489.143,51.76800000015646,24.8159595,28.888477857142853,0.1547126757142856
2020-05-15 07:30:00,2020-05-15,07:30:00,sensor 25,2109.875,206.85,187.5,53.357142900000014,6271542.5,53.35699999984354,24.988789866666668,29.6056438,0.1487991533333333
2020-05-15 07:45:00,2020-05-15,07:45:00,sensor 25,2176.857143,213.4285714,237.7142857,50.214285700000005,6271592.714,50.21399999968708,25.21618033333333,29.547110933333336,0.1447934189333333
2020-05-15 08:00:00,2020-05-15,08:00:00,sensor 25,2816.25,276.4625,296.375,58.6607143,6271651.375,58.66100000031293,25.41951306666667,31.412544733333327,0.2016386213333333
2020-05-15 08:15:00,2020-05-15,08:15:00,sensor 25,4617.142857,453.1,385.7142857,89.3392857,6271740.714,89.33899999968708,25.95908213333333,35.5287108,0.3457076533333333
2020-05-15 08:30:00,2020-05-15,08:30:00,sensor 25,4948.375,485.35,512.375,126.6607143,6271867.375,126.66100000031292,26.430782066666666,40.3180586,0.4053485726666666
2020-05-15 08:45:00,2020-05-15,08:45:00,sensor 25,5279.428571,517.7142857,621.8571429,109.4821429,6271976.857,109.48199999984354,26.8318298,39.08195373333332,0.3124267953333332
2020-05-15 09:00:00,2020-05-15,09:00:00,sensor 25,8274.875,809.8,809.125,187.2678571,6272164.125,187.2680000001565,27.6209698,45.0092326,0.6231526486666666
2020-05-15 09:15:00,2020-05-15,09:15:00,sensor 25,3395.714286,333.6428571,954.7142857,145.5892857,6272309.714,145.58899999968708,27.98836207142857,46.6177065,0.3448840357142857
2020-05-15 09:30:00,2020-05-15,09:30:00,sensor 25,3996.875,391.9375,1034.5,79.7857143,6272389.5,79.78600000031292,27.516727866666667,39.136326,0.2492484
2020-05-15 09:45:00,2020-05-15,09:45:00,sensor 25,8003.857143,782.8,1170.428571,135.92857099999992,6272525.429,135.92899999953806,27.450107666666668,40.93057693333333,0.5412059773333334
2020-05-15 10:00:00,2020-05-15,10:00:00,sensor 25,8481.142857,828.9428571,1393.857143,223.42857200000003,6272748.857,223.42800000030547,28.632191866666663,52.5477356,0.670675372
2020-05-15 10:15:00,2020-05-15,10:15:00,sensor 25,6276.875,615.05,1542.0,148.14285700000005,6272897.0,148.14300000015646,28.768912733333337,47.633738,0.5722834766666666
