DATE_TIME,DATE,TIME,SENSOR_ID,DC_POWER,AC_POWER,DAILY_YIELD,DAILY_YIELD_diff,TOTAL_YIELD,TOTAL_YIELD_diff,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 00:00:00,2020-05-15,00:00:00,sensor 26,0.0,0.0,0.0,,6316803.0,,25.184316133333333,22.8575074,0.0
2020-05-15 00:15:00,2020-05-15,00:15:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,25.08458866666667,22.761667866666663,0.0
2020-05-15 00:30:00,2020-05-15,00:30:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,24.935752600000004,22.59230553333333,0.0
2020-05-15 00:45:00,2020-05-15,00:45:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,24.8461304,22.36085213333333,0.0
2020-05-15 01:00:00,2020-05-15,01:00:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,24.621525357142858,22.165422642857145,0.0
2020-05-15 01:15:00,2020-05-15,01:15:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,24.5360922,21.968570866666667,0.0
2020-05-15 01:30:00,2020-05-15,01:30:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:45:00,2020-05-15,01:45:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,24.87302233333333,23.1609192,0.0
2020-05-15 02:00:00,2020-05-15,02:00:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,24.936930466666663,23.026113,0.0
2020-05-15 02:15:00,2020-05-15,02:15:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,25.0122476,23.343229266666665,0.0
2020-05-15 02:30:00,2020-05-15,02:30:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:45:00,2020-05-15,02:45:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,24.993019533333328,24.0394858,0.0
2020-05-15 03:00:00,2020-05-15,03:00:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,25.016309428571425,24.384135571428573,0.0
2020-05-15 03:15:00,2020-05-15,03:15:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,24.985215266666664,24.35150773333333,0.0
2020-05-15 03:30:00,2020-05-15,03:30:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,24.93773193333333,24.060296533333336,0.0
2020-05-15 03:45:00,2020-05-15,03:45:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,24.87909953333333,23.709794133333336,0.0
2020-05-15 04:00:00,2020-05-15,04:00:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,24.6789022,22.58994153333333,0.0
2020-05-15 04:15:00,2020-05-15,04:15:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,24.3519308,21.78364253333333,0.0
2020-05-15 04:30:00,2020-05-15,04:30:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,24.0626222,21.85252493333333,0.0
2020-05-15 04:45:00,2020-05-15,04:45:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,24.013224200000003,22.306315,0.0
2020-05-15 05:00:00,2020-05-15,05:00:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,24.1771058,22.551908466666664,0.0
2020-05-15 05:15:00,2020-05-15,05:15:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,24.304888,22.979492071428577,0.0
2020-05-15 05:30:00,2020-05-15,05:30:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,24.328727266666665,23.452380466666668,0.0
2020-05-15 05:45:00,2020-05-15,05:45:00,sensor 26,0.0,0.0,0.0,0.0,6316803.0,0.0,24.28921113333333,23.09669193333333,0.0008627212413333
2020-05-15 06:00:00,2020-05-15,06:00:00,sensor 26,37.0,3.571428571,0.0,0.0,6316803.0,0.0,24.088446066666663,22.2067566,0.0058869571866666
2020-05-15 06:15:00,2020-05-15,06:15:00,sensor 26,279.625,27.0125,3.0,3.0,6316806.0,3.0,24.01163526666667,22.35345866666667,0.0222816074666666
2020-05-15 06:30:00,2020-05-15,06:30:00,sensor 26,627.4285714,60.77142857,13.85714286,10.85714286,6316816.857,10.856999999843538,23.976731266666665,22.893282,0.0494097238666666
2020-05-15 06:45:00,2020-05-15,06:45:00,sensor 26,1210.0,117.8125,34.75,20.89285714,6316837.75,20.893000000156466,24.21899,24.442443933333333,0.0953944536
2020-05-15 07:00:00,2020-05-15,07:00:00,sensor 26,1739.571429,170.5,72.57142857,37.82142857,6316875.571,37.821000000461936,24.5373984,27.185652866666665,0.1419404433333333
2020-05-15 07:15:00,2020-05-15,07:15:00,sensor 26,1873.5,183.65,116.25,43.678571430000005,6316919.25,43.678999999538064,24.8159595,28.888477857142853,0.1547126757142856
2020-05-15 07:30:00,2020-05-15,07:30:00,sensor 26,1865.142857,182.8,162.8571429,46.607142900000014,6316965.857,46.60699999984354,24.988789866666668,29.6056438,0.1487991533333333
2020-05-15 07:45:00,2020-05-15,07:45:00,sensor 26,1890.125,185.3,207.625,44.76785709999999,6317010.625,44.76800000015646,25.21618033333333,29.547110933333336,0.1447934189333333
2020-05-15 08:00:00,2020-05-15,08:00:00,sensor 26,2921.571429,286.8142857,262.5714286,54.94642859999999,6317065.571,54.946000000461936,25.41951306666667,31.412544733333327,0.2016386213333333
2020-05-15 08:15:00,2020-05-15,08:15:00,sensor 26,3702.75,363.9125,347.625,85.05357140000001,6317150.625,85.05399999953806,25.95908213333333,35.5287108,0.3457076533333333
2020-05-15 08:30:00,2020-05-15,08:30:00,sensor 26,4529.428571,444.4,453.0,105.375,6317256.0,105.375,26.430782066666666,40.3180586,0.4053485726666666
2020-05-15 08:45:00,2020-05-15,08:45:00,sensor 26,4415.625,433.2,547.875,94.875,6317350.875,94.875,26.8318298,39.08195373333332,0.3124267953333332
2020-05-15 09:00:00,2020-05-15,09:00:00,sensor 26,6829.428571,668.8571429,699.1428571,151.2678571,6317502.143,151.26800000015646,27.6209698,45.0092326,0.6231526486666666
2020-05-15 09:15:00,2020-05-15,09:15:00,sensor 26,3834.25,376.325,830.5,131.3571429,6317633.5,131.35699999984354,27.98836207142857,46.6177065,0.3448840357142857
2020-05-15 09:30:00,2020-05-15,09:30:00,sensor 26,3299.428571,323.7,903.1428571,72.64285710000001,6317706.143,72.64300000015646,27.516727866666667,39.136326,0.2492484
2020-05-15 09:45:00,2020-05-15,09:45:00,sensor 26,6281.0,615.3428571,1006.857143,103.71428589999994,6317809.857,103.71399999968708,27.450107666666668,40.93057693333333,0.5412059773333334
2020-05-15 10:00:00,2020-05-15,10:00:00,sensor 26,5785.125,567.0625,1173.25,166.39285700000005,6317976.25,166.39300000015646,28.632191866666663,52.5477356,0.670675372
2020-05-15 10:15:00,2020-05-15,10:15:00,sensor 26,6173.285714,604.3857143,1311.142857,137.89285700000005,6318114.143,137.89300000015646,28.768912733333337,47.633738,0.5722834766666666
2020-05-15 10:30:00,2020-05-15,10:30:00,sensor 26,4439.875,435.7875,1454.625,143.48214299999995,6318257.625,143.48199999984354,29.35144260000001,49.249723266666656,0.4551483833333333
2020-05-15 10:45:00,2020-05-15,10:45:00,sensor 26,4342.428571,426.4285714,1564.0,109.375,6318367.0,109.375,28.854707866666665,44.048325600000005,0.3619616539999999
2020-05-15 11:00:00,2020-05-15,11:00:00,sensor 26,7113.625,696.1375,1711.5,147.5,6318514.5,147.5,29.410819333333336,47.68545339999999,0.6365608813333332
2020-05-15 11:15:00,2020-05-15,11:15:00,sensor 26,5902.428571,578.2571429,1865.285714,153.7857140000001,6318668.286,153.78600000031292,30.21606228571428,50.006988571428565,0.5857872135714286
2020-05-15 11:30:00,2020-05-15,11:30:00,sensor 26,7353.125,719.0625,2024.375,159.0892859999999,6318827.375,159.08899999968708,30.2870728,49.8413636,0.5570693833333333
2020-05-15 11:45:00,2020-05-15,11:45:00,sensor 26,8394.428571,821.2285714,2185.142857,160.76785699999982,6318988.143,160.76800000015646,30.811049333333333,47.8363832,0.4679868693333333
2020-05-15 12:00:00,2020-05-15,12:00:00,sensor 26,7961.875,778.7875,2399.625,214.48214300000015,6319202.625,214.48199999984357,31.305375066666663,49.183583533333326,0.5149625866666667
2020-05-15 12:15:00,2020-05-15,12:15:00,sensor 26,9371.571429,916.2142857,2614.0,214.375,6319417.0,214.375,31.50729773333333,49.84449266666666,0.7878660286666666
2020-05-15 12:30:00,2020-05-15,12:30:00,sensor 26,8894.25,869.975,2846.625,232.625,6319649.625,232.625,32.147684733333335,52.35325513333333,0.6492476293333334
2020-05-15 12:45:00,2020-05-15,12:45:00,sensor 26,8647.714286,846.0285714,3043.428571,196.80357099999992,6319846.429,196.8039999995381,32.39142040000001,50.631239933333326,0.761243312
2020-05-15 13:00:00,2020-05-15,13:00:00,sensor 26,5897.5,577.9375,3199.875,156.44642900000008,6320002.875,156.44600000046194,32.622796071428574,49.610767714285714,0.4160351014285714
2020-05-15 13:15:00,2020-05-15,13:15:00,sensor 26,6266.571429,613.9571429,3356.571429,156.69642900000008,6320159.571,156.69600000046194,32.49706446666666,47.01116133333333,0.489243946
2020-05-15 13:30:00,2020-05-15,13:30:00,sensor 26,7505.857143,734.9,3513.0,156.42857099999992,6320316.0,156.42899999953806,32.52462140000001,46.66986293333333,0.574561224
2020-05-15 13:45:00,2020-05-15,13:45:00,sensor 26,7242.125,709.15,3695.25,182.25,6320498.25,182.25,32.67847086666667,47.516884133333335,0.560985624
2020-05-15 14:00:00,2020-05-15,14:00:00,sensor 26,9364.285714,915.9142857,3897.285714,202.0357140000001,6320700.286,202.03600000031287,33.763185400000005,49.80390433333333,0.7350834633333333
2020-05-15 14:15:00,2020-05-15,14:15:00,sensor 26,10578.875,1033.575,4146.875,249.5892859999999,6320949.875,249.58899999968708,34.13076993333335,55.030613,0.8936614913333333
2020-05-15 14:30:00,2020-05-15,14:30:00,sensor 26,5808.0,569.1142857,4364.285714,217.41071399999964,6321167.286,217.41100000031287,34.08138426666667,54.51913673333334,0.466788824
