IS_ANOMALY,LOCATION,DATE_TIME,SENSOR_NUMBER,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
True,A,2020-05-15 06:00:00,25,56.125,5.425,0.0,6271355.0
False,A,2020-05-15 06:15:00,25,315.1428571,30.44285714,3.428571429,6271358.429
False,A,2020-05-15 06:30:00,25,719.25,69.7375,15.5,6271370.5
False,A,2020-05-15 06:45:00,25,1348.142857,131.5,39.0,6271394.0
False,A,2020-05-15 07:00:00,25,2009.625,197.0,82.375,6271437.375
False,A,2020-05-15 07:15:00,25,2143.714286,210.1714286,134.1428571,6271489.143
False,A,2020-05-15 07:30:00,25,2109.875,206.85,187.5,6271542.5
False,A,2020-05-15 07:45:00,25,2176.857143,213.4285714,237.7142857,6271592.714
False,A,2020-05-15 08:00:00,25,2816.25,276.4625,296.375,6271651.375
False,A,2020-05-15 08:15:00,25,4617.142857,453.1,385.7142857,6271740.714
False,A,2020-05-15 08:30:00,25,4948.375,485.35,512.375,6271867.375
False,A,2020-05-15 08:45:00,25,5279.428571,517.7142857,621.8571429,6271976.857
False,A,2020-05-15 09:00:00,25,8274.875,809.8,809.125,6272164.125
False,A,2020-05-15 09:15:00,25,3395.714286,333.6428571,954.7142857,6272309.714
False,A,2020-05-15 09:30:00,25,3996.875,391.9375,1034.5,6272389.5
False,A,2020-05-15 09:45:00,25,8003.857143,782.8,1170.428571,6272525.429
False,A,2020-05-15 10:00:00,25,8481.142857,828.9428571,1393.857143,6272748.857
False,A,2020-05-15 10:15:00,25,6276.875,615.05,1542.0,6272897.0
False,A,2020-05-15 10:30:00,25,5257.571429,515.5714286,1712.428571,6273067.429
False,A,2020-05-15 10:45:00,25,4962.0,486.55,1842.5,6273197.5
False,A,2020-05-15 11:00:00,25,7679.0,751.1714286,2006.285714,6273361.286
False,A,2020-05-15 11:15:00,25,5966.875,584.65,2176.75,6273531.75
False,A,2020-05-15 11:30:00,25,8083.857143,790.2,2365.142857,6273720.143
False,A,2020-05-15 11:45:00,25,8465.375,827.575,2537.25,6273892.25
False,A,2020-05-15 12:00:00,25,6857.857143,671.0285714,2746.142857,6274101.143
False,A,2020-05-15 12:15:00,25,9022.75,881.9375,2949.0,6274304.0
False,A,2020-05-15 12:30:00,25,10091.71429,985.2142857,3178.142857,6274533.143
False,A,2020-05-15 12:45:00,25,9249.5,904.3125,3411.625,6274766.625
False,A,2020-05-15 13:00:00,25,6446.285714,631.4142857,3590.857143,6274945.857
False,A,2020-05-15 13:15:00,25,7089.571429,694.2857143,3753.142857,6275108.143
False,A,2020-05-15 13:30:00,25,8289.125,811.2375,3940.625,6275295.625
False,A,2020-05-15 13:45:00,25,7920.571429,775.2857143,4136.857143,6275491.857
False,A,2020-05-15 14:00:00,25,10456.125,1022.0875,4356.75,6275711.75
False,A,2020-05-15 14:15:00,25,12319.14286,1201.442857,4633.142857,6275988.143
False,A,2020-05-15 14:30:00,25,7883.875,770.9875,4906.625,6276261.625
False,A,2020-05-15 14:45:00,25,7273.142857,711.1285714,5069.285714,6276424.286
False,A,2020-05-15 15:00:00,25,5421.0,531.4125,5233.625,6276588.625
False,A,2020-05-15 15:15:00,25,7814.142857,764.8142857,5385.428571,6276740.429
False,A,2020-05-15 15:30:00,25,7868.25,770.1125,5583.25,6276938.25
False,A,2020-05-15 15:45:00,25,4940.714286,484.6142857,5728.714286,6277083.714
False,A,2020-05-15 16:00:00,25,4867.375,477.475,5867.625,6277222.625
False,A,2020-05-15 16:15:00,25,4457.428571,437.4857143,5972.142857,6277327.143
False,A,2020-05-15 16:30:00,25,4580.5,449.5875,6091.125,6277446.125
False,A,2020-05-15 16:45:00,25,3400.142857,334.2714286,6189.714286,6277544.714
False,A,2020-05-15 17:00:00,25,2165.285714,212.2857143,6253.428571,6277608.429
False,A,2020-05-15 17:15:00,25,2214.625,217.1625,6307.75,6277662.75
False,A,2020-05-15 17:30:00,25,1176.5,114.675,6344.0,6277699.0
False,A,2020-05-15 17:45:00,25,536.5,51.9125,6366.125,6277721.125
False,A,2020-05-15 18:00:00,25,311.5714286,30.08571429,6377.142857,6277732.143
