IS_ANOMALY,LOCATION,DATE_TIME,SENSOR_NUMBER,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
False,A,2020-05-15 06:00:00,27,41.85714286,4.028571429,0.0,7177992.0
False,A,2020-05-15 06:15:00,27,298.7142857,28.85714286,2.571428571,7177994.571
False,A,2020-05-15 06:30:00,27,677.0,65.5875,14.5,7178006.5
False,A,2020-05-15 06:45:00,27,1271.428571,123.8285714,36.42857143,7178028.429
False,A,2020-05-15 07:00:00,27,1875.25,183.8375,77.0,7178069.0
False,A,2020-05-15 07:15:00,27,2036.428571,199.6285714,124.4285714,7178116.429
False,A,2020-05-15 07:30:00,27,1974.0,193.5125,174.375,7178166.375
False,A,2020-05-15 07:45:00,27,2000.142857,196.0857143,222.7142857,7178214.714
False,A,2020-05-15 08:00:00,27,2916.375,286.3,280.875,7178272.875
False,A,2020-05-15 08:15:00,27,5294.0,518.9857143,379.8571429,7178371.857
False,A,2020-05-15 08:30:00,27,5338.875,523.4125,517.5,7178509.5
False,A,2020-05-15 08:45:00,27,3607.285714,354.4571429,621.5714286,7178613.571
False,A,2020-05-15 09:00:00,27,7948.0,777.9375,762.75,7178754.75
False,A,2020-05-15 09:15:00,27,5278.857143,517.6,941.0,7178933.0
False,A,2020-05-15 09:30:00,27,3721.375,365.4625,1040.75,7179032.75
False,A,2020-05-15 09:45:00,27,8049.0,787.5428571,1169.428571,7179161.429
False,A,2020-05-15 10:00:00,27,9506.714286,928.4,1397.142857,7179389.143
False,A,2020-05-15 10:15:00,27,8047.5,786.9375,1572.75,7179564.75
False,A,2020-05-15 10:30:00,27,7315.714286,715.6571429,1782.285714,7179774.286
False,A,2020-05-15 10:45:00,27,5251.375,514.7625,1926.375,7179918.375
False,A,2020-05-15 11:00:00,27,10353.0,1010.628571,2092.714286,7180084.714
False,A,2020-05-15 11:15:00,27,8474.625,828.3625,2313.375,7180305.375
False,A,2020-05-15 11:30:00,27,7060.285714,690.7571429,2502.428571,7180494.429
False,A,2020-05-15 11:45:00,27,6336.375,620.725,2659.75,7180651.75
False,A,2020-05-15 12:00:00,27,7039.285714,689.1714286,2838.571429,7180830.571
False,A,2020-05-15 12:15:00,27,9962.25,973.05,3035.125,7181027.125
False,A,2020-05-15 12:30:00,27,8117.0,793.5285714,3272.142857,7181264.143
False,A,2020-05-15 12:45:00,27,10605.625,1035.5125,3494.25,7181486.25
False,A,2020-05-15 13:00:00,27,5499.714286,539.0285714,3698.857143,7181690.857
False,A,2020-05-15 13:15:00,27,6876.0,673.425,3859.75,7181851.75
False,A,2020-05-15 13:30:00,27,8068.714286,789.7857143,4039.857143,7182031.857
False,A,2020-05-15 13:45:00,27,7956.142857,778.7714286,4221.714286,7182213.714
False,A,2020-05-15 14:00:00,27,10080.5,985.55,4435.0,7182427.0
False,A,2020-05-15 14:15:00,27,12025.85714,1173.557143,4705.571429,7182697.571
False,A,2020-05-15 14:30:00,27,6691.75,654.7,4957.625,7182949.625
False,A,2020-05-15 14:45:00,27,7290.428571,713.2714286,5114.142857,7183106.143
False,A,2020-05-15 15:00:00,27,5348.375,524.3125,5284.375,7183276.375
False,A,2020-05-15 15:15:00,27,6134.571429,600.9428571,5428.428571,7183420.429
False,A,2020-05-15 15:30:00,27,7934.25,776.5875,5593.375,7183585.375
False,A,2020-05-15 15:45:00,27,4649.428571,456.0714286,5736.857143,7183728.857
False,A,2020-05-15 16:00:00,27,5077.875,498.075,5873.75,7183865.75
False,A,2020-05-15 16:15:00,27,4732.142857,464.2571429,5983.0,7183975.0
False,A,2020-05-15 16:30:00,27,4868.875,477.525,6107.125,7184099.125
False,A,2020-05-15 16:45:00,27,3635.142857,357.2857143,6213.857143,7184205.857
False,A,2020-05-15 17:00:00,27,2346.571429,230.2,6283.571429,7184275.571
False,A,2020-05-15 17:15:00,27,2372.125,232.5875,6341.5,7184333.5
False,A,2020-05-15 17:30:00,27,1230.5,119.975,6380.25,7184372.25
False,A,2020-05-15 17:45:00,27,519.625,50.275,6401.875,7184393.875
False,A,2020-05-15 18:00:00,27,296.0,28.58571429,6412.285714,7184404.286
False,A,2020-05-15 18:15:00,27,87.125,8.425,6417.0,7184409.0
False,A,2020-05-16 06:00:00,27,40.28571429,3.885714286,0.0,7184410.0
False,A,2020-05-16 06:15:00,27,332.75,32.15,3.75,7184413.75
False,A,2020-05-16 06:30:00,27,695.4285714,67.37142857,16.28571429,7184426.286
False,A,2020-05-16 06:45:00,27,1125.5,109.4125,38.0,7184448.0
False,A,2020-05-16 07:00:00,27,1552.285714,151.6714286,70.85714286,7184480.857
False,A,2020-05-16 07:15:00,27,1973.75,193.5,113.875,7184523.875
False,A,2020-05-16 07:30:00,27,2486.714286,243.8142857,168.0,7184578.0
False,A,2020-05-16 07:45:00,27,3454.375,339.4875,239.75,7184649.75
False,A,2020-05-16 08:00:00,27,4198.142857,412.4,333.8571429,7184743.857
False,A,2020-05-16 08:15:00,27,4719.571429,462.8571429,436.1428571,7184846.143
False,A,2020-05-16 08:30:00,27,5924.25,580.5,568.375,7184978.375
False,A,2020-05-16 08:45:00,27,6524.0,639.0571429,724.4285714,7185134.429
False,A,2020-05-16 09:00:00,27,6440.625,630.95,883.75,7185293.75
False,A,2020-05-16 09:15:00,27,5855.857143,573.8285714,1033.285714,7185443.286
False,A,2020-05-16 09:30:00,27,5941.625,582.225,1177.875,7185587.875
False,A,2020-05-16 09:45:00,27,7295.571429,714.3285714,1332.428571,7185742.429
False,A,2020-05-16 10:00:00,27,6805.0,666.425,1517.0,7185927.0
False,A,2020-05-16 10:15:00,27,6608.714286,647.2714286,1668.142857,7186078.143
False,A,2020-05-16 10:30:00,27,8931.625,873.725,1872.375,7186282.375
False,A,2020-05-16 10:45:00,27,8029.285714,785.8285714,2077.142857,7186487.143
False,A,2020-05-16 11:00:00,27,7979.125,780.85,2273.625,7186683.625
False,A,2020-05-16 11:15:00,27,7477.285714,732.0714286,2467.285714,7186877.286
False,A,2020-05-16 11:30:00,27,7446.625,729.0125,2649.875,7187059.875
False,A,2020-05-16 11:45:00,27,8540.571429,835.6142857,2835.857143,7187245.857
False,A,2020-05-16 12:00:00,27,9318.875,911.4625,3055.0,7187465.0
False,A,2020-05-16 12:15:00,27,7535.714286,737.7571429,3275.285714,7187685.286
False,A,2020-05-16 12:30:00,27,10505.71429,1026.942857,3480.714286,7187890.714
False,A,2020-05-16 12:45:00,27,11189.875,1092.575,3741.875,7188151.875
False,A,2020-05-16 13:00:00,27,8843.142857,865.0428571,3988.571429,7188398.571
False,A,2020-05-16 13:15:00,27,10772.625,1052.575,4225.75,7188635.75
False,A,2020-05-16 13:30:00,27,8225.428571,804.8571429,4459.571429,7188869.571
False,A,2020-05-16 13:45:00,27,6954.25,681.0125,4640.125,7189050.125
False,A,2020-05-16 14:00:00,27,6541.571429,640.7714286,4808.714286,7189218.714
False,A,2020-05-16 14:15:00,27,8638.875,845.2625,4991.875,7189401.875
False,A,2020-05-16 14:30:00,27,7537.571429,737.9428571,5204.571429,7189614.571
False,A,2020-05-16 14:45:00,27,7414.125,725.95,5384.875,7189794.875
False,A,2020-05-16 15:00:00,27,7270.571429,711.9428571,5562.0,7189972.0
False,A,2020-05-16 15:15:00,27,6044.375,592.2125,5729.375,7190139.375
False,A,2020-05-16 15:30:00,27,5063.0,496.3714286,5864.0,7190274.0
False,A,2020-05-16 15:45:00,27,3858.375,379.1625,5972.875,7190382.875
False,A,2020-05-16 16:00:00,27,3384.0,332.6857143,6061.428571,7190471.429
False,A,2020-05-16 16:15:00,27,2864.285714,281.0142857,6133.857143,7190543.857
False,A,2020-05-16 16:30:00,27,2627.25,257.6625,6203.375,7190613.375
False,A,2020-05-16 16:45:00,27,2222.571429,217.9142857,6262.428571,7190672.429
False,A,2020-05-16 17:00:00,27,1977.5,193.8625,6314.375,7190724.375
False,A,2020-05-16 17:15:00,27,1613.285714,157.8571429,6358.714286,7190768.714
False,A,2020-05-16 17:30:00,27,1184.375,115.175,6392.75,7190802.75
False,A,2020-05-16 17:45:00,27,755.4285714,73.24285714,6416.857143,7190826.857
False,A,2020-05-16 18:00:00,27,393.25,38.0125,6430.5,7190840.5
