IS_ANOMALY,LOCATION,DATE_TIME,SENSOR_NUMBER,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
False,B,2020-05-15 00:15:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 00:30:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 00:45:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 01:00:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 01:15:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 01:30:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 01:45:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 02:00:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 02:15:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 02:30:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 02:45:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 03:00:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 03:15:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 03:30:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 03:45:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 04:00:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 04:15:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 04:30:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 04:45:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 05:00:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 05:15:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 05:30:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 05:45:00,18,0.0,0.0,0.0,1412083119.0
False,B,2020-05-15 06:00:00,18,15.206666666666669,14.679999999999998,1.2,1412083120.1999998
False,B,2020-05-15 06:15:00,18,27.17333333333333,26.26,6.533333333333335,1412083125.5333333
False,B,2020-05-15 06:30:00,18,57.52857142857143,55.72142857142857,15.928571428571429,1412083134.9285712
False,B,2020-05-15 06:45:00,18,155.1533333333333,151.66666666666669,39.2,1412083158.2
False,B,2020-05-15 07:00:00,18,311.4133333333333,305.96666666666664,96.46666666666668,1412083215.4666665
False,B,2020-05-15 07:15:00,18,393.5,386.65333333333336,185.2,1412083304.2
False,B,2020-05-15 07:30:00,18,470.72,461.8399999999999,290.40000000000003,1412083409.4
False,B,2020-05-15 07:45:00,18,558.3666666666668,547.24,420.4,1412083539.4
False,B,2020-05-15 08:00:00,18,571.9357142857143,560.5071428571428,555.2857142857142,1412083674.2857144
False,B,2020-05-15 08:15:00,18,605.8266666666667,593.46,652.3333333333333,1317944896.7333336
False,B,2020-05-15 08:30:00,18,737.5466666666665,722.1866666666666,868.6666666666665,1412083987.6666667
False,B,2020-05-15 08:45:00,18,817.5133333333331,800.1200000000001,1062.4666666666667,1412084181.4666667
False,B,2020-05-15 09:00:00,18,858.9933333333332,840.52,1270.6666666666667,1412084389.6666667
False,B,2020-05-15 09:15:00,18,925.94,905.6933333333332,1488.133333333333,1412084607.1333332
False,B,2020-05-15 09:30:00,18,995.6357142857144,973.5428571428572,1722.428571428571,1412084841.4285717
False,B,2020-05-15 09:45:00,18,1053.5,1029.8133333333333,1965.733333333333,1412085084.733333
False,B,2020-05-15 10:00:00,18,1089.3533333333332,1064.6466666666668,2230.8666666666672,1412085349.8666668
False,B,2020-05-15 10:15:00,18,1153.26,1126.0,2509.8,1412085628.8
True,B,2020-05-15 10:30:00,18,1193.2799999999995,1163.4399999999998,2796.266666666667,1412085915.266667
True,B,2020-05-15 10:45:00,18,1233.7142857142858,1202.864285714286,3090.714285714286,1412086209.714286
True,B,2020-05-15 11:00:00,18,1254.246666666667,1222.906666666667,3385.333333333333,1412086504.3333333
True,B,2020-05-15 11:15:00,18,1253.2866666666666,1221.98,3698.0666666666657,1412086817.0666668
True,B,2020-05-15 11:30:00,18,1277.7133333333334,1245.78,4009.2666666666655,1412087128.266667
True,B,2020-05-15 11:45:00,18,1246.4399999999998,1215.2733333333335,4322.799999999999,1412087441.7999997
True,B,2020-05-15 12:00:00,18,1238.7357142857145,1207.7857142857142,4620.928571428571,1412087739.9285717
True,B,2020-05-15 12:15:00,18,1271.4199999999998,1239.6266666666666,4916.666666666667,1412088035.6666667
True,B,2020-05-15 12:30:00,18,1246.8133333333335,1215.64,5231.4,1412088350.4
True,B,2020-05-15 12:45:00,18,1274.3733333333334,1242.5266666666666,5541.533333333334,1412088660.5333335
True,B,2020-05-15 13:00:00,18,1224.9333333333334,1194.4533333333334,5849.133333333333,1412088968.1333332
True,B,2020-05-15 13:15:00,18,1222.7857142857144,1192.2214285714283,6147.142857142857,1412089266.1428568
True,B,2020-05-15 13:30:00,18,1211.8666666666666,1181.8,6429.4,1412089548.4
True,B,2020-05-15 13:45:00,18,1188.26,1158.8533333333337,6733.000000000001,1412089852.0
False,B,2020-05-15 14:00:00,18,1149.0533333333335,1121.7799999999995,7019.0,1412090137.9999998
False,B,2020-05-15 14:15:00,18,1139.8,1113.3533333333337,7303.733333333333,1412090422.733333
False,B,2020-05-15 14:30:00,18,960.5714285714284,939.3285714285712,7567.571428571428,1412090686.5714288
False,B,2020-05-15 14:45:00,18,985.38,963.54,7783.8,1412090902.7999997
False,B,2020-05-15 15:00:00,18,942.54,921.8733333333332,8032.533333333335,1412091151.5333333
False,B,2020-05-15 15:15:00,18,880.4466666666666,861.42,8257.866666666669,1412091376.8666666
False,B,2020-05-15 15:30:00,18,661.8933333333334,648.3333333333334,8449.133333333333,1412091568.1333334
False,B,2020-05-15 15:45:00,18,760.4428571428573,744.4785714285715,8618.285714285712,1412091737.2857144
False,B,2020-05-15 16:00:00,18,672.7666666666667,658.9599999999999,8789.733333333334,1412091908.7333336
False,B,2020-05-15 16:15:00,18,487.65333333333336,478.16,8936.133333333333,1412092055.1333334
False,B,2020-05-15 16:30:00,18,437.62666666666667,429.57333333333327,9046.866666666663,1412092165.8666668
False,B,2020-05-15 16:45:00,18,448.66,440.33333333333326,9161.600000000002,1412092280.6
False,B,2020-05-15 17:00:00,18,257.5071428571428,252.8428571428571,9247.42857142857,1412092366.4285712
False,B,2020-05-15 17:15:00,18,196.74,192.86,9299.4,1412092418.4
False,B,2020-05-15 17:30:00,18,97.26,94.62666666666664,9338.8,1412092457.8
False,B,2020-05-15 17:45:00,18,38.81333333333334,37.52666666666667,9353.06666666667,1412092472.0666668
False,B,2020-05-15 18:00:00,18,24.739999999999995,23.91333333333333,9360.933333333334,1412092479.9333334
False,B,2020-05-15 18:15:00,18,15.25,14.714285714285714,9365.642857142857,1412092484.6428573
False,B,2020-05-15 18:30:00,18,2.48,2.3866666666666667,9367.93333333333,1412092486.9333336
False,B,2020-05-15 18:45:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-15 19:00:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-15 19:15:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-15 19:30:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-15 19:45:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-15 20:00:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-15 20:15:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-15 20:30:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-15 20:45:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-15 21:00:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-15 21:15:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-15 21:30:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-15 21:45:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-15 22:00:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-15 22:15:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-15 22:30:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-15 22:45:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-15 23:00:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-15 23:30:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-15 23:45:00,18,0.0,0.0,9368.0,1412092487.0
False,B,2020-05-16 00:00:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 00:15:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 00:30:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 00:45:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 01:00:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 01:15:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 01:30:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 01:45:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 02:00:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 02:15:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 02:30:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 02:45:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 03:00:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 03:15:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 03:30:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 03:45:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 04:00:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 04:15:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 04:30:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 04:45:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 05:00:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 05:15:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 05:30:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 05:45:00,18,0.0,0.0,0.0,1412092487.0
False,B,2020-05-16 06:00:00,18,14.513333333333335,14.006666666666666,1.0000000000000002,1412092488.0000002
False,B,2020-05-16 06:15:00,18,43.36666666666667,41.93333333333333,7.466666666666666,1317952995.3333333
False,B,2020-05-16 06:30:00,18,87.80666666666666,85.26,25.06666666666667,1412092512.0666666
False,B,2020-05-16 06:45:00,18,129.55333333333328,126.12666666666664,51.26666666666667,1412092538.266667
False,B,2020-05-16 07:00:00,18,173.54285714285714,170.09285714285713,88.5,1412092575.5000002
False,B,2020-05-16 07:15:00,18,254.2800000000001,249.50666666666663,136.4,1412092623.4
