DATE_TIME,DATE,TIME,DC_POWER,AC_POWER,Conversion_Efficiency,Normalized_Power,DAILY_YIELD,DAILY_YIELD_diff,TOTAL_YIELD,TOTAL_YIELD_diff,Energy_Per_Irradiation,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,Season_2,Season_3,TimePeriod_1,TimePeriod_2,TimePeriod_3,TimePeriod_4,TimePeriod_5,ANOMALY_SENSOR_23
2020-05-15 06:00:00,2020-05-15,06:00:00,24.5,2.366666667,0.0965986394693877,4161.742513686048,0.0,0.0,7098099.0,0.0,0.0,24.088446066666663,22.2067566,0.0058869571866666,True,False,True,False,False,False,False,False
2020-05-15 06:15:00,2020-05-15,06:15:00,296.3333333,28.63333333,0.0966254218218926,13299.459374433203,2.833333333,2.833333333,7098101.833,2.8329999996349216,172.800270286395,24.01163526666667,22.35345866666667,0.0222816074666666,True,False,True,False,False,False,False,False
2020-05-15 06:30:00,2020-05-15,06:30:00,674.3333333,65.35,0.0969105289222397,13647.78591193316,14.33333333,11.499999997,7098113.333,11.5,423.9144299749465,23.976731266666665,22.893282,0.0494097238666666,True,False,True,False,False,False,False,False
2020-05-15 06:45:00,2020-05-15,06:45:00,1290.0,125.75,0.0974806201550387,13522.798772024204,37.0,22.66666667,7098136.0,22.66700000036508,492.9245019338285,24.21899,24.442443933333333,0.0953944536,True,False,True,False,False,False,False,False
2020-05-15 07:00:00,2020-05-15,07:00:00,1870.857143,183.3857143,0.0980222968846959,13180.578410668157,78.0,41.0,7098177.0,41.0,880.8492468393766,24.5373984,27.185652866666665,0.1419404433333333,True,False,False,True,False,False,False,False
2020-05-15 07:15:00,2020-05-15,07:15:00,1995.5,195.6125,0.0980268103232272,12898.102826979566,125.75,47.75,7098224.75,47.75,3738.5790185912497,24.8159595,28.888477857142853,0.1547126757142856,True,False,False,True,False,False,False,False
2020-05-15 07:30:00,2020-05-15,07:30:00,1952.428571,191.4142857,0.0980390722319541,13121.23441069759,174.8571429,49.107142900000014,7098273.857,49.10699999984354,-8304.187730483476,24.988789866666668,29.6056438,0.1487991533333333,True,False,False,True,False,False,False,False
2020-05-15 07:45:00,2020-05-15,07:45:00,2016.75,197.6875,0.0980228089748357,13928.464531447831,221.625,46.76785709999999,7098320.625,46.76800000015646,-11675.262343942872,25.21618033333333,29.547110933333336,0.1447934189333333,True,False,False,True,False,False,False,False
2020-05-15 08:00:00,2020-05-15,08:00:00,2785.285714,273.4428571,0.0981740780579755,13813.25509757172,277.7142857,56.089285700000005,7098376.714,56.08899999968708,986.6971640809408,25.41951306666667,31.412544733333327,0.2016386213333333,True,False,False,True,False,False,False,False
2020-05-15 08:15:00,2020-05-15,08:15:00,4332.875,425.3625,0.0981709603900412,12533.34995109934,364.375,86.6607143,7098463.375,86.66100000031292,601.5241360149689,25.95908213333333,35.5287108,0.3457076533333333,True,False,False,True,False,False,False,False
2020-05-15 08:30:00,2020-05-15,08:30:00,5234.428571,513.1571429,0.0980349881442674,12913.400771499617,490.0,125.625,7098589.0,125.625,2106.355861114104,26.430782066666666,40.3180586,0.4053485726666666,True,False,False,True,False,False,False,False
2020-05-15 08:45:00,2020-05-15,08:45:00,4670.625,458.25,0.0981132075471698,14949.501994593118,592.5,102.5,7098691.5,102.5,-1103.0783411762254,26.8318298,39.08195373333332,0.3124267953333332,True,False,False,True,False,False,False,False
2020-05-15 09:00:00,2020-05-15,09:00:00,8211.142857,803.6285714,0.0978704895768445,13176.775986700908,761.0,168.5,7098860.0,168.5,542.2786620179955,27.6209698,45.0092326,0.6231526486666666,True,False,False,True,False,False,False,False
2020-05-15 09:15:00,2020-05-15,09:15:00,4134.857143,406.0571429,0.0982034273148768,11989.12305243802,906.4285714,145.4285714,7099005.429,145.42899999953806,-522.6209253589976,27.98836207142857,46.6177065,0.3448840357142857,True,False,False,True,False,False,False,False
2020-05-15 09:30:00,2020-05-15,09:30:00,3568.625,350.3125,0.0981645591789554,14317.544265078532,993.25,86.82142859999999,7099092.25,86.82100000046194,-907.8310543137104,27.516727866666667,39.136326,0.2492484,True,False,False,True,False,False,False,False
2020-05-15 09:45:00,2020-05-15,09:45:00,7462.714286,730.2285714,0.0978502651200118,13789.046312405471,1121.285714,128.0357140000001,7099220.286,128.03600000031292,438.54316496855927,27.450107666666668,40.93057693333333,0.5412059773333334,True,False,False,True,False,False,False,False
2020-05-15 10:00:00,2020-05-15,10:00:00,8507.125,831.6875,0.0977636393023495,12684.4153746561,1350.125,228.8392859999999,7099449.125,228.83899999968708,1767.514249903296,28.632191866666663,52.5477356,0.670675372,True,False,False,True,False,False,False,False
2020-05-15 10:15:00,2020-05-15,10:15:00,7596.428571,742.7571429,0.0977771509279422,13273.891140884069,1503.285714,153.1607140000001,7099602.286,153.16100000031292,-1556.6424397195713,28.768912733333337,47.633738,0.5722834766666666,True,False,False,True,False,False,False,False
2020-05-15 10:30:00,2020-05-15,10:30:00,6197.875,606.7875,0.0979025069076094,13617.262472974477,1692.625,189.3392859999999,7099791.625,189.33899999968708,-1616.415666830793,29.35144260000001,49.249723266666656,0.4551483833333333,True,False,False,True,False,False,False,False
2020-05-15 10:45:00,2020-05-15,10:45:00,4825.714286,473.4,0.0980994671345115,13332.114694116191,1817.714286,125.0892859999999,7099916.714,125.08899999968708,-1342.3477880872688,28.854707866666665,44.048325600000005,0.3619616539999999,True,False,False,True,False,False,False,False
2020-05-15 11:00:00,2020-05-15,11:00:00,7970.875,779.3375,0.0977731428481816,12521.779508826075,1983.375,165.6607140000001,7100082.375,165.66100000031292,603.2828337103027,29.410819333333336,47.68545339999999,0.6365608813333332,True,False,False,True,False,False,False,False
2020-05-15 11:15:00,2020-05-15,11:15:00,6429.142857,629.4428571,0.0979046306950027,10975.21883040565,2184.285714,200.9107140000001,7100283.286,200.91100000031287,-3956.99205624566,30.21606228571428,50.006988571428565,0.5857872135714286,True,False,False,True,False,False,False,False
2020-05-15 11:30:00,2020-05-15,11:30:00,7285.125,712.775,0.0978397762564129,13077.59000576918,2355.875,171.5892859999999,7100454.875,171.58899999968708,-5974.998757812416,30.2870728,49.8413636,0.5570693833333333,True,False,False,True,False,False,False,False
