DATE_TIME,DATE,TIME,TIME_PERIOD,SEASON,DC_POWER,AC_POWER,Conversion_Efficiency,Normalized_Power,DAILY_YIELD,DAILY_YIELD_diff,TOTAL_YIELD,TOTAL_YIELD_diff,Energy_Per_Irradiation,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 06:30:00,2020-05-15,06:30:00,1,2,692.75,67.1375,0.0969144713099963,14020.519561481531,15.375,12.232142857,7158979.375,12.231999999843538,450.897504990193,23.976731266666665,22.893282,0.0494097238666666
2020-05-15 07:00:00,2020-05-15,07:00:00,2,2,1920.25,188.25,0.0980341101419086,13528.56138042686,80.25,41.53571429,7159044.25,41.53600000031293,892.3647394389264,24.5373984,27.185652866666665,0.1419404433333333
2020-05-15 07:15:00,2020-05-15,07:15:00,2,2,2098.428571,205.7285714,0.0980393491792578,13563.391372503029,129.4285714,49.17857140000001,7159093.429,49.178999999538064,3850.462357142871,24.8159595,28.888477857142853,0.1547126757142856
2020-05-15 07:30:00,2020-05-15,07:30:00,2,2,2023.375,198.3625,0.0980354605547661,13598.0276411071,181.125,51.69642859999999,7159145.125,51.696000000461936,-8741.997860188518,24.988789866666668,29.6056438,0.1487991533333333
2020-05-15 07:45:00,2020-05-15,07:45:00,2,2,2121.0,207.9571429,0.0980467434700613,14648.45581812364,229.5714286,48.44642859999999,7159193.571,48.446000000461936,-12094.161809745068,25.21618033333333,29.547110933333336,0.1447934189333333
2020-05-15 08:00:00,2020-05-15,08:00:00,2,2,3208.875,315.05,0.0981808266136886,15913.989982580457,291.0,61.42857140000001,7159255.0,61.428999999538064,1080.636490082021,25.41951306666667,31.412544733333327,0.2016386213333333
2020-05-15 08:15:00,2020-05-15,08:15:00,2,2,5073.0,497.4142857,0.0980513080425783,14674.248461339628,395.4285714,104.4285714,7159359.429,104.42899999953806,724.8539019790045,25.95908213333333,35.5287108,0.3457076533333333
2020-05-15 08:30:00,2020-05-15,08:30:00,2,2,5605.625,549.4125,0.0980109265246961,13829.147005803612,532.75,137.3214286,7159496.75,137.32100000046194,2302.462831482769,26.430782066666666,40.3180586,0.4053485726666666
2020-05-15 08:45:00,2020-05-15,08:45:00,2,2,3473.142857,341.2571429,0.0982560052812708,11116.661275145903,641.4285714,108.6785714,7159605.429,108.67899999953806,-1169.5751320993313,26.8318298,39.08195373333332,0.3124267953333332
2020-05-15 09:00:00,2020-05-15,09:00:00,2,2,7378.428571,722.3,0.0978934732578303,11840.483365973509,757.7142857,116.2857143,7159721.714,116.285000000149,374.2366422127206,27.6209698,45.0092326,0.6231526486666666
2020-05-15 09:15:00,2020-05-15,09:15:00,2,2,5938.0,581.825,0.0979833277197709,17217.381453165468,939.25,181.5357143,7159903.25,181.53600000031287,-652.3768457902886,27.98836207142857,46.6177065,0.3448840357142857
2020-05-15 09:30:00,2020-05-15,09:30:00,2,2,3564.571429,350.1428571,0.0982285988860738,14301.281087461344,1044.857143,105.60714299999997,7160008.857,105.60699999984354,-1104.2641083638275,27.516727866666667,39.136326,0.2492484
2020-05-15 09:45:00,2020-05-15,09:45:00,2,2,7631.625,746.9625,0.0978772541889833,14101.146919335695,1167.0,122.14285700000003,7160131.0,122.14300000015646,418.3587256606926,27.450107666666668,40.93057693333333,0.5412059773333334
2020-05-15 10:00:00,2020-05-15,10:00:00,2,2,10005.42857,977.3142857,0.097678403165093,14918.43742549115,1405.571429,238.57142900000008,7160369.571,238.571000000462,1842.6825939419084,28.632191866666663,52.5477356,0.670675372
2020-05-15 10:15:00,2020-05-15,10:15:00,2,2,7233.25,708.125,0.0978985933017661,12639.278076192117,1596.125,190.55357099999992,7160560.125,190.5539999995381,-1936.683904238012,28.768912733333337,47.633738,0.5722834766666666
2020-05-15 10:30:00,2020-05-15,10:30:00,2,2,6013.285714,589.2571429,0.0979925403391534,13211.703994115032,1782.428571,186.30357099999992,7160746.429,186.3039999995381,-1590.5054130052183,29.35144260000001,49.249723266666656,0.4551483833333333
2020-05-15 10:45:00,2020-05-15,10:45:00,2,2,5362.5,525.6125,0.098016317016317,14815.105248690244,1929.25,146.82142900000008,7160893.25,146.82100000046194,-1575.5569602113214,28.854707866666665,44.048325600000005,0.3619616539999999
2020-05-15 11:00:00,2020-05-15,11:00:00,2,2,10257.85714,1001.385714,0.0976213355609278,16114.495000877228,2107.571429,178.32142900000008,7161071.571,178.32100000046194,649.3863865975115,29.410819333333336,47.68545339999999,0.6365608813333332
