DATE_TIME,DATE,TIME,DC_POWER,AC_POWER,Conversion_Efficiency,Normalized_Power,DAILY_YIELD,DAILY_YIELD_diff,TOTAL_YIELD,TOTAL_YIELD_diff,Energy_Per_Irradiation,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 00:15:00,2020-05-15,00:15:00,0.0,0.0,0.0,0.0,5495.0,0.0,329509085.0,0.0,0.0,26.880811433333328,24.421868833333328,0.0
2020-05-15 00:30:00,2020-05-15,00:30:00,0.0,0.0,0.0,0.0,5495.0,0.0,329509085.0,0.0,0.0,26.682055344827592,24.427290310344823,0.0
2020-05-15 00:45:00,2020-05-15,00:45:00,0.0,0.0,0.0,0.0,5495.0,0.0,329509085.0,0.0,0.0,26.500588900000004,24.4206776,0.0
2020-05-15 01:00:00,2020-05-15,01:00:00,0.0,0.0,0.0,0.0,5495.0,0.0,329509085.0,0.0,0.0,26.596148,25.088210413793107,0.0
2020-05-15 01:15:00,2020-05-15,01:15:00,0.0,0.0,0.0,0.0,5495.0,0.0,329509085.0,0.0,0.0,26.512740033333333,25.31796966666667,0.0
2020-05-15 01:30:00,2020-05-15,01:30:00,0.0,0.0,0.0,0.0,5495.0,0.0,329509085.0,0.0,0.0,26.494338966666664,25.217192533333336,0.0
2020-05-15 01:45:00,2020-05-15,01:45:00,0.0,0.0,0.0,0.0,5495.0,0.0,329509085.0,0.0,0.0,26.420410206896552,25.065062310344832,0.0
2020-05-15 02:00:00,2020-05-15,02:00:00,0.0,0.0,0.0,0.0,5495.0,0.0,329509085.0,0.0,0.0,26.401946133333333,24.691469366666656,0.0
2020-05-15 02:15:00,2020-05-15,02:15:00,0.0,0.0,0.0,0.0,5495.0,0.0,329509085.0,0.0,0.0,26.22607820689656,24.55948079310345,0.0
2020-05-15 02:30:00,2020-05-15,02:30:00,0.0,0.0,0.0,0.0,5495.0,0.0,329509085.0,0.0,0.0,26.2603992,24.482406633333337,0.0
2020-05-15 02:45:00,2020-05-15,02:45:00,0.0,0.0,0.0,0.0,5495.0,0.0,329509085.0,0.0,0.0,26.2978261,24.4886982,0.0
2020-05-15 03:00:00,2020-05-15,03:00:00,0.0,0.0,0.0,0.0,5495.0,0.0,329509085.0,0.0,0.0,26.328249103448275,24.50628962068966,0.0
2020-05-15 03:15:00,2020-05-15,03:15:00,0.0,0.0,0.0,0.0,5495.0,0.0,329509085.0,0.0,0.0,26.15870973333333,24.595197433333333,0.0
2020-05-15 03:30:00,2020-05-15,03:30:00,0.0,0.0,0.0,0.0,5495.0,0.0,329509085.0,0.0,0.0,26.078499333333333,24.801314366666663,0.0
2020-05-15 03:45:00,2020-05-15,03:45:00,0.0,0.0,0.0,0.0,5495.0,0.0,329509085.0,0.0,0.0,26.00130396551724,24.60781744827586,0.0
2020-05-15 04:00:00,2020-05-15,04:00:00,0.0,0.0,0.0,0.0,0.0,-5495.0,329509085.0,0.0,0.0,25.6972106,24.626179,0.0
2020-05-15 04:15:00,2020-05-15,04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,329509085.0,0.0,0.0,25.6277024137931,24.773145068965515,0.0
2020-05-15 04:30:00,2020-05-15,04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,329509085.0,0.0,0.0,25.482045785714284,24.796690750000003,0.0
2020-05-15 04:45:00,2020-05-15,04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,329509085.0,0.0,0.0,25.23093168965517,24.43690427586207,0.0
2020-05-15 05:00:00,2020-05-15,05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,329509085.0,0.0,0.0,25.1175986,24.104579633333337,0.0
2020-05-15 05:15:00,2020-05-15,05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,329509085.0,0.0,0.0,25.0918621,23.897232,0.0
2020-05-15 05:30:00,2020-05-15,05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,329509085.0,0.0,0.0,24.916967827586213,23.83947131034483,0.0
2020-05-15 05:45:00,2020-05-15,05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,329509085.0,0.0,0.0,24.741273799999995,23.7866618,0.002838054505
2020-05-15 06:00:00,2020-05-15,06:00:00,11.420000000000002,11.013333333333332,0.9643899591360184,881.0383624151423,1.0,1.0,329509086.0,1.0,98.7759326714341,24.74278656666667,24.07722983333333,0.0129619781466666
2020-05-15 06:15:00,2020-05-15,06:15:00,21.007142857142856,20.278571428571425,0.9653179190751444,998.548990033291,5.071428571428572,4.071428571428572,329509090.07142854,4.071428537368774,504.1585605975061,24.76391089655172,24.356189448275863,0.0210376687241379
2020-05-15 06:30:00,2020-05-15,06:30:00,44.553333333333335,43.086666666666666,0.967080652401616,1049.909612805416,12.2,7.128571428571427,329509097.2,7.128571450710297,333.14614955922434,24.7863229,24.548886100000004,0.042435399
2020-05-15 06:45:00,2020-05-15,06:45:00,121.82666666666668,118.62666666666668,0.973733172813834,1177.1161191633598,31.133333333333336,18.933333333333337,329509116.1333334,18.93333339691162,310.07508621065966,25.04824510344827,25.746662,0.1034958783448276
2020-05-15 07:00:00,2020-05-15,07:00:00,246.70666666666665,241.93333333333337,0.9806517861968332,1236.9319047577612,75.93333333333332,44.79999999999998,329509160.9333333,44.79999989271164,466.88743851792265,25.6732025,28.67470703333333,0.1994504836666666
