DATE_TIME,DATE,TIME,DC_POWER,AC_POWER,Conversion_Efficiency,Normalized_Power,DAILY_YIELD,DAILY_YIELD_diff,TOTAL_YIELD,TOTAL_YIELD_diff,Energy_Per_Irradiation,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 06:30:00,2020-05-15,06:30:00,681.25,66.0125,0.0968990825688073,13787.771853135033,14.375,11.517857143,6339394.375,11.518000000156462,424.5779482189357,23.976731266666665,22.893282,0.0494097238666666
2020-05-15 06:45:00,2020-05-15,06:45:00,1264.714286,123.1571429,0.0973794194177387,13257.733948590903,36.57142857,22.19642857,6339416.571,22.196000000461936,482.68197136695375,24.21899,24.442443933333333,0.0953944536
2020-05-15 07:00:00,2020-05-15,07:00:00,1877.875,184.075,0.098023031351927,13230.020675573018,76.875,40.30357143,6339456.875,40.303999999538064,865.8962937611547,24.5373984,27.185652866666665,0.1419404433333333
2020-05-15 07:15:00,2020-05-15,07:15:00,2015.285714,197.5571429,0.0980293471677932,13025.989659190647,125.5714286,48.6964286,6339505.571,48.696000000461936,3812.64594536223,24.8159595,28.888477857142853,0.1547126757142856
2020-05-15 07:30:00,2020-05-15,07:30:00,1967.125,192.825,0.0980237656478363,13220.001296602362,175.25,49.6785714,6339555.25,49.678999999538064,-8400.915190505773,24.988789866666668,29.6056438,0.1487991533333333
2020-05-15 07:45:00,2020-05-15,07:45:00,1993.714286,195.4428571,0.0980295213172786,13769.3708780919,221.8571429,46.607142900000014,6339601.857,46.60699999984354,-11635.069963661012,25.21618033333333,29.547110933333336,0.1447934189333333
2020-05-15 08:00:00,2020-05-15,08:00:00,2844.625,279.2625,0.0981719910357252,14107.540416562792,279.125,57.26785709999999,6339659.125,57.26800000015646,1007.4377006731612,25.41951306666667,31.412544733333327,0.2016386213333333
2020-05-15 08:15:00,2020-05-15,08:15:00,4961.285714,486.6285714,0.098085173773969,14351.10176521403,372.1428571,93.0178571,6339752.143,93.01800000015646,645.6488164656819,25.95908213333333,35.5287108,0.3457076533333333
2020-05-15 08:30:00,2020-05-15,08:30:00,5279.125,517.5875,0.0980441834584329,13023.667421030304,506.5,134.3571429,6339886.5,134.35699999984354,2252.76540840898,26.430782066666666,40.3180586,0.4053485726666666
2020-05-15 08:45:00,2020-05-15,08:45:00,4217.428571,414.0714286,0.0981810175629883,13498.933618994995,610.8571429,104.3571429,6339990.857,104.35699999984354,-1123.062892194681,26.8318298,39.08195373333332,0.3124267953333332
2020-05-15 09:00:00,2020-05-15,09:00:00,8404.25,822.45,0.0978612011779754,13486.663368890782,778.75,167.8928571,6340158.75,167.89300000015646,540.3251715268378,27.6209698,45.0092326,0.6231526486666666
2020-05-15 09:15:00,2020-05-15,09:15:00,4303.142857,422.4714286,0.0981774118683413,12477.07174409452,945.1428571,166.3928571,6340325.143,166.39300000015646,-597.9582038906798,27.98836207142857,46.6177065,0.3448840357142857
2020-05-15 09:30:00,2020-05-15,09:30:00,3741.875,367.4625,0.0982027726741272,15012.633982805906,1034.5,89.35714289999999,6340414.5,89.35699999984354,-934.3483664060144,27.516727866666667,39.136326,0.2492484
2020-05-15 09:45:00,2020-05-15,09:45:00,8163.857143,798.8142857,0.0978476560414746,15084.565738215804,1166.714286,132.2142859999999,6340546.714,132.21399999968708,452.85346318905744,27.450107666666668,40.93057693333333,0.5412059773333334
2020-05-15 10:00:00,2020-05-15,10:00:00,8889.142857,868.6571429,0.0977211365453478,13254.017111873314,1391.571429,224.85714300000012,6340771.571,224.8570000007749,1736.757946383346,28.632191866666663,52.5477356,0.670675372
2020-05-15 10:15:00,2020-05-15,10:15:00,7940.0,776.375,0.0977802267002519,13874.242964775916,1551.75,160.17857099999992,6340931.75,160.17899999953806,-1627.9694527367458,28.768912733333337,47.633738,0.5722834766666666
