IS_ANOMALY,LOCATION,DATE_TIME,SENSOR_NUMBER,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
False,B,2020-05-15 00:15:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 00:30:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 00:45:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 01:00:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 01:15:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 01:30:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 01:45:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 02:00:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 02:15:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 02:30:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 02:45:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 03:00:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 03:15:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 03:30:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 03:45:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 04:00:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 04:15:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 04:30:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 04:45:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 05:00:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 05:15:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 05:30:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 05:45:00,41,0.0,0.0,0.0,209143593.0
False,B,2020-05-15 06:00:00,41,13.586666666666664,13.1,1.2000000000000002,209143594.2
False,B,2020-05-15 06:15:00,41,25.92,25.01333333333333,6.266666666666668,209143599.26666668
