IS_ANOMALY,LOCATION,DATE_TIME,SENSOR_NUMBER,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
False,B,2020-05-15 00:15:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 00:30:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 00:45:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 01:00:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 01:15:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 01:30:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 01:45:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 02:00:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 02:15:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 02:30:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 02:45:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 03:00:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 03:15:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 03:30:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 03:45:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 04:00:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 04:15:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 04:30:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 04:45:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 05:00:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 05:15:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 05:30:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 05:45:00,14,0.0,0.0,0.0,111512591.0
False,B,2020-05-15 06:00:00,14,14.98666666666667,14.453333333333337,1.2666666666666666,111512592.26666668
False,B,2020-05-15 06:15:00,14,26.846666666666668,25.92,6.466666666666666,111512597.46666664
False,B,2020-05-15 06:30:00,14,61.400000000000006,59.46666666666666,16.333333333333336,111512607.33333334
False,B,2020-05-15 06:45:00,14,162.89285714285714,159.32857142857145,41.42857142857143,111512632.42857143
False,B,2020-05-15 07:00:00,14,306.74,301.3533333333333,97.6,111512688.6
False,B,2020-05-15 07:15:00,14,377.17333333333335,370.6666666666666,183.5333333333333,111512774.53333336
False,B,2020-05-15 07:30:00,14,459.1666666666666,450.6133333333333,286.9333333333333,111512877.93333334
False,B,2020-05-15 07:45:00,14,552.1466666666666,541.1533333333334,412.6,111513003.6
False,B,2020-05-15 08:00:00,14,569.3571428571429,557.9571428571428,548.2142857142857,111513139.21428572
False,B,2020-05-15 08:15:00,14,647.68,634.4733333333332,692.2666666666668,111513283.26666668
False,B,2020-05-15 08:30:00,14,741.02,725.56,863.7333333333332,111513454.73333332
False,B,2020-05-15 08:45:00,14,817.5733333333332,800.1866666666667,1059.4666666666667,111513650.46666668
False,B,2020-05-15 09:00:00,14,863.1533333333334,844.5799999999998,1264.2666666666669,111513855.26666664
False,B,2020-05-15 09:15:00,14,937.46,916.92,1489.3333333333333,111514080.33333334
False,B,2020-05-15 09:30:00,14,1005.2,982.8428571428572,1721.5,111514312.5
False,B,2020-05-15 09:45:00,14,1061.3066666666666,1037.4000000000003,1967.6,111514558.6
False,B,2020-05-15 10:00:00,14,1106.6466666666663,1081.3733333333332,2237.6000000000004,111514828.59999998
False,B,2020-05-15 10:15:00,14,1167.493333333333,1139.006666666667,2515.7333333333336,111515106.73333332
False,B,2020-05-15 10:30:00,14,1206.6733333333332,1176.5,2813.0666666666666,111515404.06666663
False,B,2020-05-15 10:45:00,14,1246.5857142857142,1215.4214285714284,3103.928571428572,111515694.92857143
False,B,2020-05-15 11:00:00,14,1266.5333333333335,1234.886666666667,3400.5333333333333,111515991.53333336
False,B,2020-05-15 11:15:00,14,1281.8733333333332,1249.8266666666668,3719.8,111516310.8
False,B,2020-05-15 11:30:00,14,1294.8933333333334,1262.506666666667,4035.8666666666654,111516626.86666667
False,B,2020-05-15 11:45:00,14,1257.1266666666668,1225.6933333333332,4352.133333333334,111516943.13333333
False,B,2020-05-15 12:00:00,14,1265.0642857142857,1233.4214285714286,4654.785714285714,111517245.78571428
False,B,2020-05-15 12:15:00,14,1301.7333333333331,1269.1866666666667,4956.6,111517547.6
False,B,2020-05-15 12:30:00,14,1274.5399999999995,1242.6799999999996,5275.133333333332,111517866.13333334
False,B,2020-05-15 12:45:00,14,1317.6333333333332,1284.6866666666665,5598.066666666667,111518189.06666668
False,B,2020-05-15 13:00:00,14,1252.5733333333335,1221.253333333333,5911.2,111518502.2
False,B,2020-05-15 13:15:00,14,1224.32,1193.7066666666667,6218.333333333334,111518809.33333334
False,B,2020-05-15 13:30:00,14,1245.0500000000002,1213.9214285714286,6513.142857142857,111519104.14285716
False,B,2020-05-15 13:45:00,14,1219.5666666666666,1189.0666666666668,6804.6,111519395.6
False,B,2020-05-15 14:00:00,14,1178.0133333333335,1148.8533333333332,7099.066666666668,111519690.06666663
False,B,2020-05-15 14:15:00,14,1175.2266666666667,1146.3066666666668,7394.533333333331,111519985.53333332
False,B,2020-05-15 14:30:00,14,990.1466666666664,968.0466666666669,7667.533333333335,111520258.53333332
False,B,2020-05-15 14:45:00,14,1017.6400000000004,994.9066666666664,7903.999999999998,111520495.0
False,B,2020-05-15 15:00:00,14,944.45,923.7214285714284,8144.857142857142,111520735.85714288
False,B,2020-05-15 15:15:00,14,887.06,867.8533333333331,8364.666666666666,111520955.66666666
False,B,2020-05-15 15:30:00,14,660.7866666666665,647.2600000000001,8554.333333333334,111521145.33333331
False,B,2020-05-15 15:45:00,14,745.38,729.7933333333334,8729.066666666668,111521320.06666663
False,B,2020-05-15 16:00:00,14,669.9933333333332,656.24,8905.666666666666,111521496.66666666
False,B,2020-05-15 16:15:00,14,383.0571428571429,375.5857142857144,9037.571428571428,111521628.57142857
False,B,2020-05-15 16:30:00,14,445.27333333333326,437.04666666666657,9136.93333333333,111521727.93333337
False,B,2020-05-15 16:45:00,14,461.44000000000005,452.69999999999993,9252.2,111521843.2
False,B,2020-05-15 17:00:00,14,307.1,301.6333333333334,9349.4,111521940.4
False,B,2020-05-15 17:15:00,14,199.7266666666667,195.7933333333333,9410.466666666664,111522001.46666668
False,B,2020-05-15 17:30:00,14,92.63571428571429,90.02857142857142,9448.142857142857,111522039.14285716
False,B,2020-05-15 17:45:00,14,39.34666666666667,38.03333333333335,9461.93333333333,111522052.93333334
False,B,2020-05-15 18:00:00,14,23.65333333333333,22.826666666666664,9469.06666666667,111522060.06666666
False,B,2020-05-15 18:15:00,14,11.679999999999998,11.266666666666666,9474.06666666667,111522065.06666668
False,B,2020-05-15 18:30:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 18:45:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 19:00:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 19:15:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 19:30:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 19:45:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 20:00:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 20:15:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 20:30:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 20:45:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 21:00:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 21:15:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 21:30:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 21:45:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 22:00:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 22:15:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 22:30:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 22:45:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 23:00:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 23:30:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-15 23:45:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-16 00:00:00,14,0.0,0.0,9475.0,111522066.0
False,B,2020-05-16 00:15:00,14,0.0,0.0,0.0,111522066.0
False,B,2020-05-16 00:30:00,14,0.0,0.0,0.0,111522066.0
False,B,2020-05-16 00:45:00,14,0.0,0.0,0.0,111522066.0
False,B,2020-05-16 01:00:00,14,0.0,0.0,0.0,111522066.0
False,B,2020-05-16 01:15:00,14,0.0,0.0,0.0,111522066.0
False,B,2020-05-16 01:30:00,14,0.0,0.0,0.0,111522066.0
False,B,2020-05-16 01:45:00,14,0.0,0.0,0.0,111522066.0
False,B,2020-05-16 02:00:00,14,0.0,0.0,0.0,111522066.0
False,B,2020-05-16 02:15:00,14,0.0,0.0,0.0,111522066.0
False,B,2020-05-16 02:30:00,14,0.0,0.0,0.0,104087261.6
False,B,2020-05-16 02:45:00,14,0.0,0.0,0.0,111522066.0
False,B,2020-05-16 03:00:00,14,0.0,0.0,0.0,111522066.0
False,B,2020-05-16 03:15:00,14,0.0,0.0,0.0,111522066.0
False,B,2020-05-16 03:30:00,14,0.0,0.0,0.0,111522066.0
False,B,2020-05-16 03:45:00,14,0.0,0.0,0.0,111522066.0
False,B,2020-05-16 04:00:00,14,0.0,0.0,0.0,111522066.0
False,B,2020-05-16 04:15:00,14,0.0,0.0,0.0,111522066.0
