IS_ANOMALY,LOCATION,DATE_TIME,SENSOR_NUMBER,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
False,B,2020-05-15 00:15:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 00:30:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 00:45:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 01:00:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 01:15:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 01:30:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 01:45:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 02:00:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 02:15:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 02:30:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 02:45:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 03:00:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 03:15:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 03:30:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 03:45:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 04:00:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 04:15:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 04:30:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 04:45:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 05:00:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 05:15:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 05:30:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 05:45:00,31,0.0,0.0,0.0,1708083348.0
False,B,2020-05-15 06:00:00,31,14.966666666666669,14.446666666666664,1.2,1708083349.1999998
False,B,2020-05-15 06:15:00,31,27.59333333333333,26.63333333333333,6.933333333333334,1708083354.9333334
False,B,2020-05-15 06:30:00,31,58.54285714285714,56.692857142857136,16.07142857142857,1708083364.0714283
False,B,2020-05-15 06:45:00,31,156.58,153.04666666666668,39.46666666666666,1708083387.4666667
False,B,2020-05-15 07:00:00,31,312.8,307.32666666666665,98.06666666666663,1708083446.0666666
False,B,2020-05-15 07:15:00,31,394.8466666666666,387.98666666666657,185.93333333333328,1708083533.9333332
False,B,2020-05-15 07:30:00,31,473.12666666666667,464.16,291.8666666666667,1708083639.8666666
False,B,2020-05-15 07:45:00,31,560.78,549.6066666666667,423.8666666666666,1708083771.8666666
False,B,2020-05-15 08:00:00,31,576.5928571428572,565.0357142857142,557.5714285714287,1708083905.5714283
False,B,2020-05-15 08:15:00,31,655.1400000000001,641.7666666666668,702.8666666666668,1708084050.8666666
False,B,2020-05-15 08:30:00,31,744.0799999999998,728.5200000000001,875.6666666666665,1708084223.666667
False,B,2020-05-15 08:45:00,31,825.0733333333335,807.48,1072.4666666666665,1708084420.4666667
False,B,2020-05-15 09:00:00,31,865.6066666666666,846.9733333333331,1278.6,1708084626.6
False,B,2020-05-15 09:15:00,31,933.36,912.9533333333331,1501.8666666666666,1708084849.866667
False,B,2020-05-15 09:30:00,31,1005.3142857142856,982.95,1735.357142857143,1708085083.3571427
False,B,2020-05-15 09:45:00,31,1061.2199999999998,1037.3133333333333,1979.1333333333328,1708085327.1333332
False,B,2020-05-15 10:00:00,31,1096.753333333333,1071.8466666666668,2250.2666666666664,1708085598.266667
False,B,2020-05-15 10:15:00,31,1163.5733333333333,1135.3333333333337,2526.8666666666663,1708085874.8666668
False,B,2020-05-15 10:30:00,31,1204.3066666666666,1174.2066666666667,2820.9333333333334,1708086168.9333336
False,B,2020-05-15 10:45:00,31,1242.2714285714285,1211.2214285714283,3113.5714285714284,1708086461.5714283
True,B,2020-05-15 11:00:00,31,338.22666666666663,329.77333333333326,3335.8,1708086683.8
True,B,2020-05-15 11:15:00,31,0.0,0.0,3350.0,1708086698.0
False,B,2020-05-15 11:30:00,31,0.0,0.0,3350.0,1708086698.0
False,B,2020-05-15 11:45:00,31,0.0,0.0,3350.0,1708086698.0
False,B,2020-05-15 12:00:00,31,0.0,0.0,3350.0,1708086698.0
False,B,2020-05-15 12:15:00,31,0.0,0.0,3350.0,1708086698.0
False,B,2020-05-15 12:30:00,31,0.0,0.0,3350.0,1708086698.0
False,B,2020-05-15 12:45:00,31,0.0,0.0,3350.0,1708086698.0
False,B,2020-05-15 13:00:00,31,0.0,0.0,3350.0,1708086698.0
False,B,2020-05-15 13:15:00,31,0.0,0.0,3350.0,1708086698.0
False,B,2020-05-15 13:30:00,31,0.0,0.0,3350.0,1708086698.0
False,B,2020-05-15 13:45:00,31,0.0,0.0,3350.0,1708086698.0
False,B,2020-05-15 14:00:00,31,0.0,0.0,3350.0,1708086698.0
False,B,2020-05-15 14:15:00,31,531.6533333333333,519.24,3377.1333333333328,1708086725.1333334
False,B,2020-05-15 14:30:00,31,974.0571428571428,952.4571428571428,3598.5714285714284,1708086946.5714288
