IS_ANOMALY,LOCATION,DATE_TIME,SENSOR_NUMBER,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
False,B,2020-05-15 00:15:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 00:30:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 00:45:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 01:00:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 01:15:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 01:30:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 01:45:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 02:00:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 02:15:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 02:30:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 02:45:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 03:00:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 03:15:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 03:30:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 03:45:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 04:00:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 04:15:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 04:30:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 04:45:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 05:00:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 05:15:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 05:30:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 05:45:00,11,0.0,0.0,0.0,282592810.0
False,B,2020-05-15 06:00:00,11,15.179999999999998,14.673333333333336,1.0666666666666669,282592811.06666666
False,B,2020-05-15 06:15:00,11,26.464285714285715,25.56428571428572,6.142857142857142,282592816.14285713
False,B,2020-05-15 06:30:00,11,58.78,56.900000000000006,15.4,282592825.40000004
False,B,2020-05-15 06:45:00,11,162.29999999999998,158.73333333333332,40.66666666666667,282592850.66666675
False,B,2020-05-15 07:00:00,11,310.45333333333326,304.99333333333334,99.66666666666669,282592909.6666667
False,B,2020-05-15 07:15:00,11,380.8866666666667,374.3133333333333,185.46666666666667,282592995.46666664
False,B,2020-05-15 07:30:00,11,461.4071428571429,452.75714285714287,286.8571428571428,282593096.85714287
False,B,2020-05-15 07:45:00,11,551.6933333333333,540.7266666666667,408.8,282593218.8
False,B,2020-05-15 08:00:00,11,564.6999999999999,553.4333333333332,548.8000000000001,282593358.8
False,B,2020-05-15 08:15:00,11,643.7133333333333,630.5933333333334,696.3333333333333,282593506.3333334
