IS_ANOMALY,LOCATION,DATE_TIME,SENSOR_NUMBER,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
False,A,2020-05-15 06:00:00,20,43.85714286,4.228571429,0.0,7028673.0
False,A,2020-05-15 06:15:00,20,315.0,30.4375,3.375,7028676.375
False,A,2020-05-15 06:30:00,20,712.1428571,69.02857143,15.14285714,7028688.143
False,A,2020-05-15 06:45:00,20,1298.857143,126.6714286,36.85714286,7028709.857
False,A,2020-05-15 07:00:00,20,1937.375,189.9125,79.0,7028752.0
False,A,2020-05-15 07:15:00,20,2024.285714,198.4714286,126.7142857,7028799.714
False,A,2020-05-15 07:30:00,20,2052.5,201.2,177.625,7028850.625
False,A,2020-05-15 07:45:00,20,2072.0,203.1142857,227.1428571,7028900.143
False,A,2020-05-15 08:00:00,20,2779.5,272.8375,284.0,7028957.0
False,A,2020-05-15 08:15:00,20,4968.0,487.2428571,384.0,7029057.0
False,A,2020-05-15 08:30:00,20,5060.25,496.25,513.25,7029186.25
False,A,2020-05-15 08:45:00,20,5739.714286,562.6428571,627.2857143,7029300.286
False,A,2020-05-15 09:00:00,20,6262.375,613.55,794.625,7029467.625
True,A,2020-05-15 09:15:00,20,2986.0,293.2285714,909.7142857,7029582.714
False,A,2020-05-15 09:30:00,20,3864.625,378.975,979.375,7029652.375
False,A,2020-05-15 09:45:00,20,7901.285714,772.8,1117.0,7029790.0
False,A,2020-05-15 10:00:00,20,6619.25,648.275,1329.75,7030002.75
False,A,2020-05-15 10:15:00,20,6390.0,625.9142857,1466.428571,7030139.429
False,A,2020-05-15 10:30:00,20,5174.285714,507.4,1606.285714,7030279.286
False,A,2020-05-15 10:45:00,20,4875.0,478.3375,1729.125,7030402.125
False,A,2020-05-15 11:00:00,20,7080.428571,692.8,1877.571429,7030550.571
False,A,2020-05-15 11:15:00,20,5567.375,545.65,2031.0,7030704.0
False,A,2020-05-15 11:30:00,20,8600.571429,840.0857143,2217.0,7030890.0
False,A,2020-05-15 11:45:00,20,8566.0,837.3625,2399.875,7031072.875
False,A,2020-05-15 12:00:00,20,6951.428571,680.6428571,2605.714286,7031278.714
False,A,2020-05-15 12:15:00,20,9248.0,903.7625,2813.0,7031486.0
False,A,2020-05-15 12:30:00,20,10277.0,1003.728571,3041.285714,7031714.286
False,A,2020-05-15 12:45:00,20,8551.75,836.325,3266.75,7031939.75
False,A,2020-05-15 13:00:00,20,6387.714286,625.7142857,3428.142857,7032101.143
False,A,2020-05-15 13:15:00,20,6822.375,668.1875,3600.0,7032273.0
False,A,2020-05-15 13:30:00,20,8029.285714,785.9142857,3785.857143,7032458.857
False,A,2020-05-15 13:45:00,20,7807.428571,764.2571429,3964.142857,7032637.143
False,A,2020-05-15 14:00:00,20,10083.125,985.8375,4179.75,7032852.75
False,A,2020-05-15 14:15:00,20,11913.71429,1162.257143,4447.571429,7033120.571
False,A,2020-05-15 14:30:00,20,6433.875,629.8125,4688.625,7033361.625
False,A,2020-05-15 14:45:00,20,7079.714286,692.5714286,4840.571429,7033513.571
False,A,2020-05-15 15:00:00,20,5633.75,552.2375,5001.625,7033674.625
False,A,2020-05-15 15:15:00,20,8292.428571,811.5285714,5162.285714,7033835.286
False,A,2020-05-15 15:30:00,20,7392.0,723.6625,5364.75,7034037.75
False,A,2020-05-15 15:45:00,20,5468.428571,536.0142857,5511.142857,7034184.143
False,A,2020-05-15 16:00:00,20,4689.125,460.075,5654.875,7034327.875
False,A,2020-05-15 16:15:00,20,4193.428571,411.6285714,5752.285714,7034425.286
False,A,2020-05-15 16:30:00,20,4358.875,428.0375,5862.625,7034535.625
False,A,2020-05-15 16:45:00,20,3219.714286,316.3571429,5957.285714,7034630.286
False,A,2020-05-15 17:00:00,20,2081.25,204.025,6022.75,7034695.75
False,A,2020-05-15 17:15:00,20,2055.857143,201.5571429,6074.571429,7034747.571
False,A,2020-05-15 17:30:00,20,1143.75,111.25,6105.0,7034778.0
False,A,2020-05-15 17:45:00,20,510.5,49.375,6126.375,7034799.375
False,A,2020-05-15 18:00:00,20,292.0,28.22857143,6136.714286,7034809.714
False,A,2020-05-15 18:15:00,20,89.0,8.5875,6141.125,7034814.125
False,A,2020-05-16 06:00:00,20,55.375,5.35,0.0,7034815.0
False,A,2020-05-16 06:15:00,20,344.4285714,33.27142857,3.714285714,7034818.714
False,A,2020-05-16 06:30:00,20,720.875,69.875,15.75,7034830.75
False,A,2020-05-16 06:45:00,20,1158.142857,112.6142857,38.71428571,7034853.714
False,A,2020-05-16 07:00:00,20,1593.625,155.85,73.125,7034888.125
False,A,2020-05-16 07:15:00,20,2022.714286,198.3142857,117.1428571,7034932.143
False,A,2020-05-16 07:30:00,20,2507.0,245.8428571,168.8571429,7034983.857
False,A,2020-05-16 07:45:00,20,3455.25,339.5125,240.5,7035055.5
False,A,2020-05-16 08:00:00,20,4297.142857,422.1,337.0,7035152.0
False,A,2020-05-16 08:15:00,20,4961.25,486.4,450.0,7035265.0
False,A,2020-05-16 08:30:00,20,5936.857143,581.7571429,580.7142857,7035395.714
False,A,2020-05-16 08:45:00,20,6545.875,641.1875,738.375,7035553.375
False,A,2020-05-16 09:00:00,20,6406.0,627.5285714,906.1428571,7035721.143
False,A,2020-05-16 09:15:00,20,5964.5,584.45,1055.25,7035870.25
