DATE_TIME,DATE,TIME,DC_POWER,AC_POWER,Conversion_Efficiency,Normalized_Power,DAILY_YIELD,DAILY_YIELD_diff,TOTAL_YIELD,TOTAL_YIELD_diff,Energy_Per_Irradiation,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,Season_2,Season_3,TimePeriod_1,TimePeriod_2,TimePeriod_3,TimePeriod_4,TimePeriod_5,ANOMALY_SENSOR_15
2020-05-15 00:15:00,2020-05-15,00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,26.880811433333328,24.421868833333328,0.0,True,False,True,False,False,False,False,False
2020-05-15 00:30:00,2020-05-15,00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,26.682055344827592,24.427290310344823,0.0,True,False,True,False,False,False,False,False
2020-05-15 00:45:00,2020-05-15,00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,26.500588900000004,24.4206776,0.0,True,False,True,False,False,False,False,False
2020-05-15 01:00:00,2020-05-15,01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,26.596148,25.088210413793107,0.0,True,False,True,False,False,False,False,False
2020-05-15 01:15:00,2020-05-15,01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,26.512740033333333,25.31796966666667,0.0,True,False,True,False,False,False,False,False
2020-05-15 01:30:00,2020-05-15,01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,26.494338966666664,25.217192533333336,0.0,True,False,True,False,False,False,False,False
2020-05-15 01:45:00,2020-05-15,01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,26.420410206896552,25.065062310344832,0.0,True,False,True,False,False,False,False,False
2020-05-15 02:00:00,2020-05-15,02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,26.401946133333333,24.691469366666656,0.0,True,False,True,False,False,False,False,False
2020-05-15 02:15:00,2020-05-15,02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,26.22607820689656,24.55948079310345,0.0,True,False,True,False,False,False,False,False
2020-05-15 02:30:00,2020-05-15,02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,26.2603992,24.482406633333337,0.0,True,False,True,False,False,False,False,False
2020-05-15 02:45:00,2020-05-15,02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,26.2978261,24.4886982,0.0,True,False,True,False,False,False,False,False
2020-05-15 03:00:00,2020-05-15,03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,26.328249103448275,24.50628962068966,0.0,True,False,True,False,False,False,False,False
2020-05-15 03:15:00,2020-05-15,03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,26.15870973333333,24.595197433333333,0.0,True,False,True,False,False,False,False,False
2020-05-15 03:30:00,2020-05-15,03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,26.078499333333333,24.801314366666663,0.0,True,False,True,False,False,False,False,False
2020-05-15 03:45:00,2020-05-15,03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,26.00130396551724,24.60781744827586,0.0,True,False,True,False,False,False,False,False
2020-05-15 04:00:00,2020-05-15,04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,25.6972106,24.626179,0.0,True,False,True,False,False,False,False,False
2020-05-15 04:15:00,2020-05-15,04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,25.6277024137931,24.773145068965515,0.0,True,False,True,False,False,False,False,False
2020-05-15 04:30:00,2020-05-15,04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,25.482045785714284,24.796690750000003,0.0,True,False,True,False,False,False,False,False
2020-05-15 04:45:00,2020-05-15,04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,25.23093168965517,24.43690427586207,0.0,True,False,True,False,False,False,False,False
2020-05-15 05:00:00,2020-05-15,05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,25.1175986,24.104579633333337,0.0,True,False,True,False,False,False,False,False
2020-05-15 05:15:00,2020-05-15,05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,25.0918621,23.897232,0.0,True,False,True,False,False,False,False,False
2020-05-15 05:30:00,2020-05-15,05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,24.916967827586213,23.83947131034483,0.0,True,False,True,False,False,False,False,False
2020-05-15 05:45:00,2020-05-15,05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,838421377.0,0.0,0.0,24.741273799999995,23.7866618,0.002838054505,True,False,True,False,False,False,False,False
2020-05-15 06:00:00,2020-05-15,06:00:00,15.713333333333328,15.159999999999997,0.9647857445905814,1212.2635261018618,1.0,1.0,838421378.0,1.0,98.7759326714341,24.74278656666667,24.07722983333333,0.0129619781466666,True,False,True,False,False,False,False,False
2020-05-15 06:15:00,2020-05-15,06:15:00,27.98,27.01333333333333,0.9654515129854656,1329.9952749943584,6.533333333333332,5.533333333333332,838421383.5333334,5.533333420753479,685.1839316614954,24.76391089655172,24.356189448275863,0.0210376687241379,True,False,True,False,False,False,False,False
2020-05-15 06:30:00,2020-05-15,06:30:00,59.99285714285714,58.092857142857135,0.9683295630432194,1413.745565179136,16.0,9.466666666666669,838421393.0,9.46666657924652,442.4145204748879,24.7863229,24.548886100000004,0.042435399,True,False,True,False,False,False,False,False
2020-05-15 06:45:00,2020-05-15,06:45:00,159.36666666666667,155.83333333333331,0.9778289060865926,1539.8358776732032,40.00000000000001,24.000000000000007,838421417.0,24.0,393.0529248626514,25.04824510344827,25.746662,0.1034958783448276,True,False,True,False,False,False,False,False
