DATE_TIME,DATE,TIME,TIME_PERIOD,SEASON,DC_POWER,AC_POWER,Conversion_Efficiency,Normalized_Power,DAILY_YIELD,DAILY_YIELD_diff,TOTAL_YIELD,TOTAL_YIELD_diff,Energy_Per_Irradiation,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 00:00:00,2020-05-15,00:00:00,1,2,0.0,0.0,0.0,0.0,0.0,,1215278736.0,,,27.004763700000005,25.0607889,0.0
2020-05-15 00:15:00,2020-05-15,00:15:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,26.880811433333328,24.421868833333328,0.0
2020-05-15 00:30:00,2020-05-15,00:30:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,26.682055344827592,24.427290310344823,0.0
2020-05-15 00:45:00,2020-05-15,00:45:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,26.500588900000004,24.4206776,0.0
2020-05-15 01:00:00,2020-05-15,01:00:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,26.596148,25.088210413793107,0.0
2020-05-15 01:15:00,2020-05-15,01:15:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,26.512740033333333,25.31796966666667,0.0
2020-05-15 01:30:00,2020-05-15,01:30:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,26.494338966666664,25.217192533333336,0.0
2020-05-15 01:45:00,2020-05-15,01:45:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,26.420410206896552,25.065062310344832,0.0
2020-05-15 02:00:00,2020-05-15,02:00:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,26.401946133333333,24.691469366666656,0.0
2020-05-15 02:15:00,2020-05-15,02:15:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,26.22607820689656,24.55948079310345,0.0
2020-05-15 02:30:00,2020-05-15,02:30:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,26.2603992,24.482406633333337,0.0
2020-05-15 02:45:00,2020-05-15,02:45:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,26.2978261,24.4886982,0.0
2020-05-15 03:00:00,2020-05-15,03:00:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,26.328249103448275,24.50628962068966,0.0
2020-05-15 03:15:00,2020-05-15,03:15:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,26.15870973333333,24.595197433333333,0.0
2020-05-15 03:30:00,2020-05-15,03:30:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,26.078499333333333,24.801314366666663,0.0
2020-05-15 03:45:00,2020-05-15,03:45:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,26.00130396551724,24.60781744827586,0.0
2020-05-15 04:00:00,2020-05-15,04:00:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,25.6972106,24.626179,0.0
2020-05-15 04:15:00,2020-05-15,04:15:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,25.6277024137931,24.773145068965515,0.0
2020-05-15 04:30:00,2020-05-15,04:30:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,25.482045785714284,24.796690750000003,0.0
2020-05-15 04:45:00,2020-05-15,04:45:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,25.23093168965517,24.43690427586207,0.0
2020-05-15 05:00:00,2020-05-15,05:00:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,25.1175986,24.104579633333337,0.0
2020-05-15 05:15:00,2020-05-15,05:15:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,25.0918621,23.897232,0.0
2020-05-15 05:30:00,2020-05-15,05:30:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,24.916967827586213,23.83947131034483,0.0
2020-05-15 05:45:00,2020-05-15,05:45:00,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1215278736.0,0.0,0.0,24.741273799999995,23.7866618,0.002838054505
2020-05-15 06:00:00,2020-05-15,06:00:00,1,2,14.773333333333332,14.246666666666668,0.9643501805054152,1139.7437309468503,0.7333333333333335,0.7333333333333335,1215278736.733333,0.7333331108093262,72.43566197903533,24.74278656666667,24.07722983333333,0.0129619781466666
2020-05-15 06:15:00,2020-05-15,06:15:00,1,2,25.206666666666667,24.35333333333333,0.9661465220841048,1198.168247499087,5.800000000000001,5.066666666666667,1215278741.8,5.066666841506958,627.3973467534038,24.76391089655172,24.356189448275863,0.0210376687241379
2020-05-15 06:30:00,2020-05-15,06:30:00,1,2,55.37857142857143,53.614285714285714,0.9681413646330452,1305.0088542485823,14.428571428571429,8.628571428571428,1215278750.4285717,8.62857174873352,403.2470564631361,24.7863229,24.548886100000004,0.042435399
2020-05-15 06:45:00,2020-05-15,06:45:00,1,2,149.04000000000002,145.60666666666668,0.9769636786544998,1440.057347051334,37.266666666666666,22.838095238095235,1215278773.266667,22.83809518814087,374.0241713329339,25.04824510344827,25.746662,0.1034958783448276
2020-05-15 07:00:00,2020-05-15,07:00:00,2,2,292.16,286.89333333333326,0.981973347937203,1464.8247255608317,91.86666666666667,54.60000000000001,1215278827.8666668,54.59999990463257,569.0190660625411,25.6732025,28.67470703333333,0.1994504836666666
2020-05-15 07:15:00,2020-05-15,07:15:00,2,2,364.21333333333325,357.9866666666666,0.982903792648997,1146.5326796519162,173.73333333333332,81.86666666666665,1215278909.7333336,81.86666679382324,692.5261924078845,26.076818,30.72550493103449,0.317665025862069
2020-05-15 07:30:00,2020-05-15,07:30:00,2,2,440.57333333333327,432.4733333333333,0.9816148654783162,1150.5822870689574,274.00000000000006,100.26666666666674,1215279010.0,100.26666641235352,1536.6930453440514,26.424239066666665,32.206803566666665,0.3829133633333333
2020-05-15 07:45:00,2020-05-15,07:45:00,2,2,524.1857142857142,513.8357142857143,0.9802550895266128,1169.309188582198,389.7142857142858,115.71428571428572,1215279125.714286,115.71428608894348,1770.054234616465,27.12028751724138,34.59156220689654,0.4482866631034482
2020-05-15 08:00:00,2020-05-15,08:00:00,2,2,534.6733333333334,524.0866666666666,0.980199748132816,1175.0350139585612,516.6000000000001,126.88571428571436,1215279252.6,126.88571381568909,18823.22592084157,27.678970266666667,35.705856366666666,0.4550275753333332
2020-05-15 08:15:00,2020-05-15,08:15:00,2,2,611.64,599.28,0.9797920345301158,1200.906480589803,658.3333333333333,141.73333333333312,1215279394.333333,141.73333311080933,2610.7822823670417,27.953492333333333,36.78689773333334,0.509315263
