DATE_TIME,DATE,TIME,Time_of_Day,DC_POWER,AC_POWER,Conversion_Efficiency,Normalized_Power,DAILY_YIELD,DAILY_YIELD_diff,TOTAL_YIELD,TOTAL_YIELD_diff,Energy_Per_Irradiation,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 00:00:00,2020-05-15,00:00:00,1,0.0,0.0,,,0.0,,6271355.0,,,25.184316133333333,22.8575074,0.0
2020-05-15 00:15:00,2020-05-15,00:15:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,25.08458866666667,22.761667866666663,0.0
2020-05-15 00:30:00,2020-05-15,00:30:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,24.935752600000004,22.59230553333333,0.0
2020-05-15 00:45:00,2020-05-15,00:45:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,24.8461304,22.36085213333333,0.0
2020-05-15 01:00:00,2020-05-15,01:00:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,24.621525357142858,22.165422642857145,0.0
2020-05-15 01:15:00,2020-05-15,01:15:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,24.5360922,21.968570866666667,0.0
2020-05-15 01:30:00,2020-05-15,01:30:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:45:00,2020-05-15,01:45:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,24.87302233333333,23.1609192,0.0
2020-05-15 02:00:00,2020-05-15,02:00:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,24.936930466666663,23.026113,0.0
2020-05-15 02:15:00,2020-05-15,02:15:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,25.0122476,23.343229266666665,0.0
2020-05-15 02:30:00,2020-05-15,02:30:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:45:00,2020-05-15,02:45:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,24.993019533333328,24.0394858,0.0
2020-05-15 03:00:00,2020-05-15,03:00:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,25.016309428571425,24.384135571428573,0.0
2020-05-15 03:15:00,2020-05-15,03:15:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,24.985215266666664,24.35150773333333,0.0
2020-05-15 03:30:00,2020-05-15,03:30:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,24.93773193333333,24.060296533333336,0.0
2020-05-15 03:45:00,2020-05-15,03:45:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,24.87909953333333,23.709794133333336,0.0
2020-05-15 04:00:00,2020-05-15,04:00:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,24.6789022,22.58994153333333,0.0
2020-05-15 04:15:00,2020-05-15,04:15:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,24.3519308,21.78364253333333,0.0
2020-05-15 04:30:00,2020-05-15,04:30:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,24.0626222,21.85252493333333,0.0
2020-05-15 04:45:00,2020-05-15,04:45:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,24.013224200000003,22.306315,0.0
2020-05-15 05:00:00,2020-05-15,05:00:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,24.1771058,22.551908466666664,0.0
2020-05-15 05:15:00,2020-05-15,05:15:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,24.304888,22.979492071428577,0.0
2020-05-15 05:30:00,2020-05-15,05:30:00,1,0.0,0.0,,,0.0,0.0,6271355.0,0.0,,24.328727266666665,23.452380466666668,0.0
2020-05-15 05:45:00,2020-05-15,05:45:00,1,0.0,0.0,,0.0,0.0,0.0,6271355.0,0.0,0.0,24.28921113333333,23.09669193333333,0.0008627212413333
2020-05-15 06:00:00,2020-05-15,06:00:00,2,56.125,5.425,0.0966592427616926,9533.78769716855,0.0,0.0,6271355.0,0.0,0.0,24.088446066666663,22.2067566,0.0058869571866666
2020-05-15 06:15:00,2020-05-15,06:15:00,2,315.1428571,30.44285714,0.0966001813277334,14143.632032448975,3.428571429,3.428571429,6271358.429,3.428999999538064,209.1535922374103,24.01163526666667,22.35345866666667,0.0222816074666666
2020-05-15 06:30:00,2020-05-15,06:30:00,2,719.25,69.7375,0.0969586374695863,14556.85123723651,15.5,12.071428571,6271370.5,12.071000000461936,444.9627029933392,23.976731266666665,22.893282,0.0494097238666666
2020-05-15 06:45:00,2020-05-15,06:45:00,2,1348.142857,131.5,0.0975415916178384,14132.298117172715,39.0,23.5,6271394.0,23.5,511.0392109788856,24.21899,24.442443933333333,0.0953944536
2020-05-15 07:00:00,2020-05-15,07:00:00,2,2009.625,197.0,0.0980282390993344,14158.226878864902,82.375,43.375,6271437.375,43.375,931.8740507721454,24.5373984,27.185652866666665,0.1419404433333333
2020-05-15 07:15:00,2020-05-15,07:15:00,2,2143.714286,210.1714286,0.0980407836867865,13856.099870956192,134.1428571,51.76785709999999,6271489.143,51.76800000015646,4053.167720105063,24.8159595,28.888477857142853,0.1547126757142856
2020-05-15 07:30:00,2020-05-15,07:30:00,2,2109.875,206.85,0.0980389833520943,14179.348153101057,187.5,53.357142900000014,6271542.5,53.35699999984354,-9022.879522991005,24.988789866666668,29.6056438,0.1487991533333333
2020-05-15 07:45:00,2020-05-15,07:45:00,2,2176.857143,213.4285714,0.098044362757708,15034.227101179802,237.7142857,50.214285700000005,6271592.714,50.21399999968708,-12535.529065453571,25.21618033333333,29.547110933333336,0.1447934189333333
2020-05-15 08:00:00,2020-05-15,08:00:00,2,2816.25,276.4625,0.0981668885929871,13966.81836732257,296.375,58.6607143,6271651.375,58.66100000031293,1031.9428469536583,25.41951306666667,31.412544733333327,0.2016386213333333
2020-05-15 08:15:00,2020-05-15,08:15:00,2,4617.142857,453.1,0.0981342821812541,13355.628122435935,385.7142857,89.3392857,6271740.714,89.33899999968708,620.1124472029983,25.95908213333333,35.5287108,0.3457076533333333
2020-05-15 08:30:00,2020-05-15,08:30:00,2,4948.375,485.35,0.0980827039179528,12207.703033086133,512.375,126.6607143,6271867.375,126.66100000031292,2123.726485374986,26.430782066666666,40.3180586,0.4053485726666666
2020-05-15 08:45:00,2020-05-15,08:45:00,2,5279.428571,517.7142857,0.098062560888467,16898.129897492607,621.8571429,109.4821429,6271976.857,109.48199999984354,-1178.216809253492,26.8318298,39.08195373333332,0.3124267953333332
2020-05-15 09:00:00,2020-05-15,09:00:00,2,8274.875,809.8,0.0978625054759135,13279.049712306289,809.125,187.2678571,6272164.125,187.2680000001565,602.6791719814294,27.6209698,45.0092326,0.6231526486666666
2020-05-15 09:15:00,2020-05-15,09:15:00,2,3395.714286,333.6428571,0.0982541017881149,9845.959610647596,954.7142857,145.5892857,6272309.714,145.58899999968708,-523.1959093589948,27.98836207142857,46.6177065,0.3448840357142857
2020-05-15 09:30:00,2020-05-15,09:30:00,2,3996.875,391.9375,0.0980609851446442,16035.709757815896,1034.5,79.7857143,6272389.5,79.78600000031292,-834.2706084861082,27.516727866666667,39.136326,0.2492484
2020-05-15 09:45:00,2020-05-15,09:45:00,2,8003.857143,782.8,0.0978028450551019,14788.929683365925,1170.428571,135.92857099999992,6272525.429,135.92899999953806,465.57791457608033,27.450107666666668,40.93057693333333,0.5412059773333334
2020-05-15 10:00:00,2020-05-15,10:00:00,2,8481.142857,828.9428571,0.0977395229719333,12645.675107628673,1393.857143,223.42857200000003,6272748.857,223.42800000030547,1725.7205888352669,28.632191866666663,52.5477356,0.670675372
2020-05-15 10:15:00,2020-05-15,10:15:00,2,6276.875,615.05,0.0979866573732948,10968.122016313328,1542.0,148.14285700000005,6272897.0,148.14300000015646,-1505.6423041580354,28.768912733333337,47.633738,0.5722834766666666
2020-05-15 10:30:00,2020-05-15,10:30:00,2,5257.571429,515.5714286,0.0980626579329351,11551.334952561076,1712.428571,170.42857099999992,6273067.429,170.42899999953806,-1454.9781380593213,29.35144260000001,49.249723266666656,0.4551483833333333
2020-05-15 10:45:00,2020-05-15,10:45:00,2,4962.0,486.55,0.0980552196694881,13708.634451095752,1842.5,130.07142900000008,6273197.5,130.07100000046194,-1395.810336203471,28.854707866666665,44.048325600000005,0.3619616539999999
2020-05-15 11:00:00,2020-05-15,11:00:00,2,7679.0,751.1714286,0.0978215169423102,12063.26091530421,2006.285714,163.7857140000001,6273361.286,163.78600000031292,596.4547008775619,29.410819333333336,47.68545339999999,0.6365608813333332
2020-05-15 11:15:00,2020-05-15,11:15:00,2,5966.875,584.65,0.0979826123389546,10186.079282306531,2176.75,170.4642859999999,6273531.75,170.46399999968708,-3357.330827448827,30.21606228571428,50.006988571428565,0.5857872135714286
2020-05-15 11:30:00,2020-05-15,11:30:00,2,8083.857143,790.2,0.0977503666902689,14511.400886239097,2365.142857,188.39285699999985,6273720.143,188.3930000001565,-6560.140457625736,30.2870728,49.8413636,0.5570693833333333
2020-05-15 11:45:00,2020-05-15,11:45:00,2,8465.375,827.575,0.0977599929123045,18088.915640003484,2537.25,172.10714300000018,6273892.25,172.10699999984354,-1931.9953184060728,30.811049333333333,47.8363832,0.4679868693333333
2020-05-15 12:00:00,2020-05-15,12:00:00,3,6857.857143,671.0285714,0.0978481408124602,13317.194919713778,2746.142857,208.89285699999985,6274101.143,208.8930000001565,4446.829380334514,31.305375066666663,49.183583533333326,0.5149625866666667
2020-05-15 12:15:00,2020-05-15,12:15:00,3,9022.75,881.9375,0.0977459754509434,11452.13738339438,2949.0,202.85714300000015,6274304.0,202.85699999984357,743.3288437594849,31.50729773333333,49.84449266666666,0.7878660286666666
2020-05-15 12:30:00,2020-05-15,12:30:00,3,10091.71429,985.2142857,0.0976260581094988,15543.70602841087,3178.142857,229.14285699999985,6274533.143,229.1430000001565,-1653.0489538343345,32.147684733333335,52.35325513333333,0.6492476293333334
2020-05-15 12:45:00,2020-05-15,12:45:00,3,9249.5,904.3125,0.0977687983134223,12150.517258009091,3411.625,233.48214300000015,6274766.625,233.48199999984357,2084.7410760891325,32.39142040000001,50.631239933333326,0.761243312
2020-05-15 13:00:00,2020-05-15,13:00:00,3,6446.285714,631.4142857,0.0979500930789801,15494.571712494684,3590.857143,179.23214300000018,6274945.857,179.23199999984354,-519.1997018354749,32.622796071428574,49.610767714285714,0.4160351014285714
2020-05-15 13:15:00,2020-05-15,13:15:00,3,7089.571429,694.2857143,0.0979305619885588,14490.872062829776,3753.142857,162.28571399999964,6275108.143,162.28600000031292,2216.754013129839,32.49706446666666,47.01116133333333,0.489243946
2020-05-15 13:30:00,2020-05-15,13:30:00,3,8289.125,811.2375,0.0978676880852924,14426.878553154853,3940.625,187.48214300000015,6275295.625,187.48199999984357,2197.4681376947296,32.52462140000001,46.66986293333333,0.574561224
2020-05-15 13:45:00,2020-05-15,13:45:00,3,7920.571429,775.2857143,0.0978825481532059,14119.027458357828,4136.857143,196.23214300000015,6275491.857,196.23199999984357,-14454.757064132948,32.67847086666667,47.516884133333335,0.560985624
2020-05-15 14:00:00,2020-05-15,14:00:00,3,10456.125,1022.0875,0.0977501225358342,14224.405147934243,4356.75,219.89285699999985,6275711.75,219.8930000001565,1263.0426709612532,33.763185400000005,49.80390433333333,0.7350834633333333
2020-05-15 14:15:00,2020-05-15,14:15:00,3,12319.14286,1201.442857,0.0975264976349174,13785.021486849537,4633.142857,276.3928569999998,6275988.143,276.39300000015646,1742.9463809460192,34.13076993333335,55.030613,0.8936614913333333
2020-05-15 14:30:00,2020-05-15,14:30:00,3,7883.875,770.9875,0.0977929634855955,16889.59673978827,4906.625,273.4821430000002,6276261.625,273.48199999984354,-640.6641158551594,34.08138426666667,54.51913673333334,0.466788824
2020-05-15 14:45:00,2020-05-15,14:45:00,3,7273.142857,711.1285714,0.0977745914499091,13415.654698007358,5069.285714,162.66071399999964,6276424.286,162.66100000031292,2158.7486222514435,33.69572221428571,47.618194642857134,0.5421384957142857
2020-05-15 15:00:00,2020-05-15,15:00:00,3,5421.0,531.4125,0.0980285002767017,13590.262469558857,5233.625,164.33928600000036,6276588.625,164.33899999968708,-1147.2185314425192,33.89057606666666,46.02908119999999,0.3988885433333333
2020-05-15 15:15:00,2020-05-15,15:15:00,3,7814.142857,764.8142857,0.0978756467211078,17469.886024812156,5385.428571,151.80357100000035,6276740.429,151.80399999953806,3136.212663377736,34.043744000000004,44.28609193333333,0.4472921486666666
2020-05-15 15:30:00,2020-05-15,15:30:00,3,7868.25,770.1125,0.0978759571696374,13921.26708012185,5583.25,197.82142899999965,6276938.25,197.82100000046196,1677.8106152877692,34.40285233333333,46.7442812,0.5651963973333332
2020-05-15 15:45:00,2020-05-15,15:45:00,3,4940.714286,484.6142857,0.0980858753709361,14270.006620248809,5728.714286,145.46428600000036,6277083.714,145.46399999968708,-664.3232129159695,34.430942666666674,43.9206158,0.3462306933333333
2020-05-15 16:00:00,2020-05-15,16:00:00,3,4867.375,477.475,0.0980970235496545,13589.097084817438,5867.625,138.91071399999964,6277222.625,138.91100000031292,11622.720717314696,34.38115033333334,43.332853333333325,0.3581823699999999
2020-05-15 16:15:00,2020-05-15,16:15:00,3,4457.428571,437.4857143,0.0981475546565746,13552.694328030177,5972.142857,104.51785699999982,6277327.143,104.51800000015646,-3568.841952142328,34.12625693333333,41.007431933333336,0.3288961193333332
2020-05-15 16:30:00,2020-05-15,16:30:00,3,4580.5,449.5875,0.0981524942691845,13278.574527036628,6091.125,118.98214300000018,6277446.125,118.98199999984354,7409.480130757201,34.35660993333333,41.28059066666666,0.344954196
2020-05-15 16:45:00,2020-05-15,16:45:00,3,3400.142857,334.2714286,0.0983109953488639,13060.054533116174,6189.714286,98.58928600000036,6277544.714,98.58899999968708,-1165.2521613961069,33.86159653333333,39.419075933333325,0.260346758
2020-05-15 17:00:00,2020-05-15,17:00:00,3,2165.285714,212.2857143,0.0980405093551547,12980.337685578816,6253.428571,63.71428500000002,6277608.429,63.71499999985099,-681.196021890005,33.443313571428575,36.82670364285714,0.1668127414285714
2020-05-15 17:15:00,2020-05-15,17:15:00,3,2214.625,217.1625,0.0980583620251735,12735.148670285154,6307.75,54.321428999999625,6277662.75,54.321000000461936,7666.073666698485,33.30025473333334,35.852207400000005,0.1738986373333333
2020-05-15 17:30:00,2020-05-15,17:30:00,3,1176.5,114.675,0.0974713132171695,13497.871604206835,6344.0,36.25,6277699.0,36.25,-417.93128189012657,33.03212220000001,34.3384004,0.08716189
2020-05-15 17:45:00,2020-05-15,17:45:00,3,536.5,51.9125,0.0967614165890028,13970.250516875834,6366.125,22.125,6277721.125,22.125,-453.7637187077258,32.311871133333334,31.54853933333333,0.0384030336
2020-05-15 18:00:00,2020-05-15,18:00:00,4,311.5714286,30.08571429,0.0965612104588206,13820.018059804452,6377.142857,11.017856999999822,6277732.143,11.018000000156462,-694.7870151790657,31.13241364285714,30.225331,0.0225449364285714
2020-05-15 18:15:00,2020-05-15,18:15:00,4,121.5,11.75,0.0967078189300411,13278.768574521811,6382.125,4.982143000000178,6277737.125,4.981999999843538,-371.9300581042677,29.243110933333337,28.6825074,0.00914994484
2020-05-15 18:30:00,2020-05-15,18:30:00,4,0.0,0.0,,0.0,6383.0,0.875,6277738.0,0.875,-119.71672484633152,28.495518,27.285992266666668,0.001841024544
2020-05-15 18:45:00,2020-05-15,18:45:00,4,0.0,0.0,,,6383.0,0.0,6277738.0,0.0,-0.0,27.8840638,25.96194653333333,0.0
