DATE_TIME,DATE,TIME,Time_of_Day,DC_POWER,AC_POWER,Conversion_Efficiency,Normalized_Power,DAILY_YIELD,DAILY_YIELD_diff,TOTAL_YIELD,TOTAL_YIELD_diff,Energy_Per_Irradiation,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 00:00:00,2020-05-15,00:00:00,1,0.0,0.0,0.0,0.0,0.0,,209143593.0,,,27.004763700000005,25.0607889,0.0
2020-05-15 00:15:00,2020-05-15,00:15:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,26.880811433333328,24.421868833333328,0.0
2020-05-15 00:30:00,2020-05-15,00:30:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,26.682055344827592,24.427290310344823,0.0
2020-05-15 00:45:00,2020-05-15,00:45:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,26.500588900000004,24.4206776,0.0
2020-05-15 01:00:00,2020-05-15,01:00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,26.596148,25.088210413793107,0.0
2020-05-15 01:15:00,2020-05-15,01:15:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,26.512740033333333,25.31796966666667,0.0
2020-05-15 01:30:00,2020-05-15,01:30:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,26.494338966666664,25.217192533333336,0.0
2020-05-15 01:45:00,2020-05-15,01:45:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,26.420410206896552,25.065062310344832,0.0
2020-05-15 02:00:00,2020-05-15,02:00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,26.401946133333333,24.691469366666656,0.0
2020-05-15 02:15:00,2020-05-15,02:15:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,26.22607820689656,24.55948079310345,0.0
2020-05-15 02:30:00,2020-05-15,02:30:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,26.2603992,24.482406633333337,0.0
2020-05-15 02:45:00,2020-05-15,02:45:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,26.2978261,24.4886982,0.0
2020-05-15 03:00:00,2020-05-15,03:00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,26.328249103448275,24.50628962068966,0.0
2020-05-15 03:15:00,2020-05-15,03:15:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,26.15870973333333,24.595197433333333,0.0
2020-05-15 03:30:00,2020-05-15,03:30:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,26.078499333333333,24.801314366666663,0.0
2020-05-15 03:45:00,2020-05-15,03:45:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,26.00130396551724,24.60781744827586,0.0
2020-05-15 04:00:00,2020-05-15,04:00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,25.6972106,24.626179,0.0
2020-05-15 04:15:00,2020-05-15,04:15:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,25.6277024137931,24.773145068965515,0.0
2020-05-15 04:30:00,2020-05-15,04:30:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,25.482045785714284,24.796690750000003,0.0
2020-05-15 04:45:00,2020-05-15,04:45:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,25.23093168965517,24.43690427586207,0.0
2020-05-15 05:00:00,2020-05-15,05:00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,25.1175986,24.104579633333337,0.0
2020-05-15 05:15:00,2020-05-15,05:15:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,25.0918621,23.897232,0.0
2020-05-15 05:30:00,2020-05-15,05:30:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,24.916967827586213,23.83947131034483,0.0
2020-05-15 05:45:00,2020-05-15,05:45:00,1,0.0,0.0,0.0,0.0,0.0,0.0,209143593.0,0.0,0.0,24.741273799999995,23.7866618,0.002838054505
2020-05-15 06:00:00,2020-05-15,06:00:00,2,13.586666666666664,13.1,0.964180569185476,1048.1939186235022,1.2000000000000002,1.2000000000000002,209143594.2,1.199999988079071,118.53111802822004,24.74278656666667,24.07722983333333,0.0129619781466666
2020-05-15 06:15:00,2020-05-15,06:15:00,2,25.92,25.01333333333333,0.965020576131687,1232.0756800519575,6.266666666666668,5.066666666666668,209143599.26666668,5.066666692495346,627.3973283015314,24.76391089655172,24.356189448275863,0.0210376687241379
2020-05-15 06:30:00,2020-05-15,06:30:00,2,55.57142857142857,53.785714285714285,0.9678663239074552,1309.55357746085,15.071428571428571,8.804761904761904,209143608.0714286,8.804761916399002,411.4811151877773,24.7863229,24.548886100000004,0.042435399
2020-05-15 06:45:00,2020-05-15,06:45:00,2,147.58,144.16666666666669,0.9768713014410264,1425.9505050847815,37.266666666666666,22.195238095238096,209143630.26666665,22.19523805379868,363.49596812784966,25.04824510344827,25.746662,0.1034958783448276
2020-05-15 07:00:00,2020-05-15,07:00:00,2,293.58,288.26000000000005,0.9818788745827376,1471.9442871376948,92.7333333333333,55.46666666666664,209143685.7333333,55.466666638851166,578.0511154499752,25.6732025,28.67470703333333,0.1994504836666666
2020-05-15 07:15:00,2020-05-15,07:15:00,2,368.76666666666654,362.46,0.9828979481153396,1160.8664367942915,175.06666666666666,82.33333333333336,209143768.06666663,82.33333334326744,696.4738162854344,26.076818,30.72550493103449,0.317665025862069
2020-05-15 07:30:00,2020-05-15,07:30:00,2,443.6133333333333,435.46,0.9816206305791833,1158.5214197582327,274.06666666666666,99.0,209143867.0666667,99.00000005960464,1517.2800395597014,26.424239066666665,32.206803566666665,0.3829133633333333
2020-05-15 07:45:00,2020-05-15,07:45:00,2,528.5533333333335,518.1133333333332,0.9802479724531103,1179.0521040135486,398.4,124.33333333333331,209143991.40000004,124.33333334326744,1901.8977744811011,27.12028751724138,34.59156220689654,0.4482866631034482
2020-05-15 08:00:00,2020-05-15,08:00:00,2,539.6285714285714,528.9214285714286,0.980158309948642,1185.924987146687,524.2857142857143,125.88571428571436,209144117.28571427,125.8857142329216,18674.87810845884,27.678970266666667,35.705856366666666,0.4550275753333332
2020-05-15 08:15:00,2020-05-15,08:15:00,2,615.2666666666667,602.8333333333333,0.9797919601256908,1208.0271520680242,660.5333333333332,136.24761904761883,209144253.53333333,136.24761906266212,2509.7333284710835,27.953492333333333,36.78689773333334,0.509315263
2020-05-15 08:30:00,2020-05-15,08:30:00,2,701.7399999999999,687.2400000000001,0.9793370764100668,1229.1568476015316,821.8,161.26666666666677,209144414.8,161.26666668057442,2618.117681847843,28.526214655172414,38.617749482758605,0.5709116793103447
2020-05-15 08:45:00,2020-05-15,08:45:00,2,778.3866666666665,761.9866666666669,0.978930779903733,1244.622145666155,1008.5333333333332,186.73333333333323,209144601.53333333,186.7333333194256,3427.0352788868854,29.31902146666665,40.738035900000014,0.6253999813333333
2020-05-15 09:00:00,2020-05-15,09:00:00,2,818.0333333333334,800.6333333333333,0.9787294731266044,1250.4224044701782,1203.6,195.06666666666672,209144796.6,195.06666666269305,6771.828149624358,29.572043620689648,41.47150403448277,0.6542055951724136
2020-05-15 09:15:00,2020-05-15,09:15:00,2,885.9266666666665,866.76,0.978365402704513,1261.218068198143,1413.9333333333334,210.33333333333348,209145006.9333333,210.33333331346512,4360.889871407762,30.09140723333333,43.4653736,0.7024373413333334
2020-05-15 09:30:00,2020-05-15,09:30:00,2,883.8785714285715,864.4571428571428,0.9780270399133688,1168.0967971014052,1636.142857142857,222.2095238095237,209145229.1428572,222.20952388644216,4096.382876450491,30.638658379310343,44.1451964137931,0.7566826427586206
2020-05-15 09:45:00,2020-05-15,09:45:00,2,0.0,0.0,0.0,0.0,1735.0,98.85714285714288,209145328.0,98.85714280605316,2295.6212174927477,31.375120033333328,45.71952399999999,0.799745994
2020-05-15 10:00:00,2020-05-15,10:00:00,2,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,0.0,31.89209383333333,46.13117390000001,0.828095938
2020-05-15 10:15:00,2020-05-15,10:15:00,2,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,0.0,32.43747986206897,47.14350827586208,0.8748338506896551
2020-05-15 10:30:00,2020-05-15,10:30:00,2,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,0.0,33.07413526666666,48.6802898,0.9080560733333332
2020-05-15 10:45:00,2020-05-15,10:45:00,2,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,0.0,33.19247010344828,50.249560172413794,0.943352708275862
2020-05-15 11:00:00,2020-05-15,11:00:00,2,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,0.0,33.46205666666668,51.61099133333334,0.9579001053333333
2020-05-15 11:15:00,2020-05-15,11:15:00,2,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,0.0,34.2517951724138,54.89430189655173,0.9704477541379308
2020-05-15 11:30:00,2020-05-15,11:30:00,2,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,0.0,34.651454666666666,56.08395293333334,0.987932009
2020-05-15 11:45:00,2020-05-15,11:45:00,2,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,-0.0,35.15152596551724,55.593795275862064,0.9533445175862068
2020-05-15 12:00:00,2020-05-15,12:00:00,3,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,-0.0,35.16610503333333,57.4882405,0.9469201943333332
2020-05-15 12:15:00,2020-05-15,12:15:00,3,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,0.0,36.37757096551724,57.58858162068966,0.977187623448276
2020-05-15 12:30:00,2020-05-15,12:30:00,3,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,-0.0,35.96635756666666,58.8881528,0.9562375366666666
2020-05-15 12:45:00,2020-05-15,12:45:00,3,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,0.0,35.992946499999995,57.72948603333334,0.9790904166666669
2020-05-15 13:00:00,2020-05-15,13:00:00,3,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,-0.0,36.45858144827585,60.389376793103445,0.9264382120689656
2020-05-15 13:15:00,2020-05-15,13:15:00,3,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,-0.0,36.93956406666666,56.85950403333334,0.904246814
2020-05-15 13:30:00,2020-05-15,13:30:00,3,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,-0.0,36.89079344827587,57.14867327586207,0.8954739062068966
2020-05-15 13:45:00,2020-05-15,13:45:00,3,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,-0.0,36.614378066666674,52.980611200000006,0.8660270623333334
2020-05-15 14:00:00,2020-05-15,14:00:00,3,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,-0.0,36.84276606896551,54.810004896551725,0.8379443868965518
2020-05-15 14:15:00,2020-05-15,14:15:00,3,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,-0.0,37.3528292,53.53894659999999,0.8261285799999998
2020-05-15 14:30:00,2020-05-15,14:30:00,3,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,-0.0,37.268465866666666,51.3589315,0.6810660216666665
2020-05-15 14:45:00,2020-05-15,14:45:00,3,0.0,0.0,0.0,0.0,1735.0,0.0,209145328.0,0.0,0.0,37.21659834482757,49.36587620689655,0.68664654
2020-05-15 15:00:00,2020-05-15,15:00:00,3,831.6266666666666,813.6066666666666,0.9783316231642404,1271.9755296681965,1823.0,88.0,209145416.0,88.0,-2679.7068510329127,37.115580266666655,50.190043166666655,0.6538071269999998
2020-05-15 15:15:00,2020-05-15,15:15:00,3,839.2066666666667,821.2333333333332,0.9785829473868176,1386.8023398763976,2042.2000000000005,219.2000000000005,209145635.2,219.19999998807907,-4503.873375849082,37.08661827586207,48.28441227586208,0.6051379079310345
2020-05-15 15:30:00,2020-05-15,15:30:00,3,630.0533333333333,617.2466666666668,0.9796736784187584,1404.3734934902018,2221.8,179.59999999999968,209145814.8,179.60000002384186,-1147.5941600240112,36.626162833333325,45.371701266666655,0.4486365886666666
2020-05-15 15:45:00,2020-05-15,15:45:00,3,720.9714285714285,705.9785714285714,0.9792046445272252,1425.931315854826,2384.0,162.19999999999982,209145977.0,162.19999998807907,2846.7214261608447,36.75573503333335,44.97519003333333,0.5056144153333334
2020-05-15 16:00:00,2020-05-15,16:00:00,3,641.9266666666665,628.8466666666666,0.9796238407294708,1425.0356352681945,2549.4,165.4000000000001,209146142.4,165.40000000596046,-2999.0484440407445,36.754657551724144,45.037737517241375,0.4504635889655172
2020-05-15 16:15:00,2020-05-15,16:15:00,3,461.36,452.6666666666666,0.9811571585457486,1410.268775782406,2684.333333333333,134.93333333333294,209146277.33333328,134.93333327770233,-1094.1698969288364,36.599552466666665,41.94711026666667,0.3271433133333333
2020-05-15 16:30:00,2020-05-15,16:30:00,3,412.48,405.2266666666666,0.9824153090250838,1413.1913920171617,2791.6,107.26666666666688,209146384.6,107.26666671037674,-3041.7365397829885,36.25738223333334,40.564846766666655,0.2918783699999999
2020-05-15 16:45:00,2020-05-15,16:45:00,3,422.00666666666666,414.5533333333334,0.9823383516848077,1405.498825569509,2897.7333333333327,106.13333333333276,209146490.7333333,106.13333332538603,12671.65960371302,36.28795296551724,40.679581068965526,0.3002540158620689
2020-05-15 17:00:00,2020-05-15,17:00:00,3,245.22142857142856,240.7428571428571,0.9817366228772828,1203.2388426445998,2981.0,83.26666666666733,209146574.0,83.26666668057442,-863.2884413631552,36.00283696666666,39.219846633333326,0.203801124
2020-05-15 17:15:00,2020-05-15,17:15:00,3,184.6266666666667,180.97333333333333,0.9802123203582002,1377.825776224326,3027.6666666666665,46.66666666666652,209146620.66666663,46.66666662693024,-668.5523047009675,35.6273375862069,37.1342668275862,0.1339985576206896
2020-05-15 17:30:00,2020-05-15,17:30:00,3,90.14,87.6,0.9718216108276014,1349.162924929782,3064.4666666666662,36.79999999999973,209146657.46666664,36.80000001192093,-547.7269612501523,35.20957449999999,35.67895299999999,0.0668117974
2020-05-15 17:45:00,2020-05-15,17:45:00,3,36.513333333333335,35.28666666666668,0.9664049662223848,1296.8616638488668,3077.8000000000006,13.333333333334394,209146670.8,13.333333373069763,-344.91695253063017,34.73165155172415,34.005620655172415,0.0281551489655172
2020-05-15 18:00:00,2020-05-15,18:00:00,4,23.533333333333328,22.72,0.9654390934844196,1315.0618282791447,3085.2,7.399999999999181,209146678.2,7.399999976158142,-721.253228266887,34.36776166666667,33.148010066666664,0.0178952295833333
2020-05-15 18:15:00,2020-05-15,18:15:00,4,14.435714285714289,13.935714285714283,0.965363681345868,1378.5316915798392,3089.714285714286,4.514285714285961,209146682.7142857,4.514285713434219,-608.1135897531267,33.98528399999999,32.47362655172414,0.010471804437931
