DATE_TIME,DATE,TIME,TIME_PERIOD,SEASON,DC_POWER,AC_POWER,Conversion_Efficiency,Normalized_Power,DAILY_YIELD,DAILY_YIELD_diff,TOTAL_YIELD,TOTAL_YIELD_diff,Energy_Per_Irradiation,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 01:00:00,2020-05-15,01:00:00,1,2,0.0,0.0,,,0.0,,7179966.0,,,24.621525357142858,22.165422642857145,0.0
2020-05-15 01:45:00,2020-05-15,01:45:00,1,2,0.0,0.0,,,0.0,0.0,7179966.0,0.0,,24.87302233333333,23.1609192,0.0
2020-05-15 04:15:00,2020-05-15,04:15:00,1,2,0.0,0.0,,,0.0,0.0,7179966.0,0.0,,24.3519308,21.78364253333333,0.0
2020-05-15 04:30:00,2020-05-15,04:30:00,1,2,0.0,0.0,,,0.0,0.0,7179966.0,0.0,,24.0626222,21.85252493333333,0.0
2020-05-15 04:45:00,2020-05-15,04:45:00,1,2,0.0,0.0,,,0.0,0.0,7179966.0,0.0,,24.013224200000003,22.306315,0.0
2020-05-15 05:00:00,2020-05-15,05:00:00,1,2,0.0,0.0,,,0.0,0.0,7179966.0,0.0,,24.1771058,22.551908466666664,0.0
2020-05-15 06:30:00,2020-05-15,06:30:00,1,2,873.0,84.8,0.0971363115693012,17668.586903173407,22.0,22.0,7179988.0,22.0,445.25648553243406,23.976731266666665,22.893282,0.0494097238666666
2020-05-15 06:45:00,2020-05-15,06:45:00,1,2,1292.125,125.9625,0.0974847634710264,13545.074700233936,37.25,15.25,7180003.25,15.25,331.63182840119174,24.21899,24.442443933333333,0.0953944536
2020-05-15 07:00:00,2020-05-15,07:00:00,2,2,1862.571429,182.5857143,0.0980288387640676,13122.203829009695,77.57142857,40.32142857,7180043.571,40.321000000461936,866.261523956522,24.5373984,27.185652866666665,0.1419404433333333
2020-05-15 07:15:00,2020-05-15,07:15:00,2,2,2022.0,198.225,0.0980341246290801,13069.388081259174,125.25,47.678571430000005,7180091.25,47.678999999538064,3733.020084307544,24.8159595,28.888477857142853,0.1547126757142856
2020-05-15 07:30:00,2020-05-15,07:30:00,2,2,1970.285714,193.1285714,0.0980205916470447,13241.242774992495,175.0,49.75,7180141.0,49.75,-8412.921571117544,24.988789866666668,29.6056438,0.1487991533333333
2020-05-15 07:45:00,2020-05-15,07:45:00,2,2,2041.375,200.125,0.0980344130794195,14098.534415710585,223.125,48.125,7180189.125,48.125,-12014.026691335335,25.21618033333333,29.547110933333336,0.1447934189333333
2020-05-15 08:00:00,2020-05-15,08:00:00,2,2,2891.714286,283.9428571,0.0981918782483754,14341.07348522108,281.5714286,58.44642859999999,7180247.571,58.446000000461936,1028.1606456284153,25.41951306666667,31.412544733333327,0.2016386213333333
2020-05-15 08:15:00,2020-05-15,08:15:00,2,2,4347.25,426.7,0.0981540054057162,12574.931327332682,370.125,88.55357140000001,7180336.125,88.55399999953806,614.6636703961339,25.95908213333333,35.5287108,0.3457076533333333
2020-05-15 08:30:00,2020-05-15,08:30:00,2,2,5405.285714,529.9142857,0.0980363136637702,13334.907480838649,497.5714286,127.4464286,7180463.571,127.44600000046194,2136.8885896638494,26.430782066666666,40.3180586,0.4053485726666666
2020-05-15 08:45:00,2020-05-15,08:45:00,2,2,4101.5,402.7125,0.0981866390344995,13127.875269546084,600.625,103.0535714,7180566.625,103.05399999953806,-1109.040345083563,26.8318298,39.08195373333332,0.3124267953333332
2020-05-15 09:00:00,2020-05-15,09:00:00,2,2,8235.857143,806.0428571,0.0978699415379114,13216.436070073543,755.5714286,154.9464286,7180721.571,154.94600000046194,498.6582170046934,27.6209698,45.0092326,0.6231526486666666
2020-05-15 09:15:00,2020-05-15,09:15:00,2,2,4983.714286,488.8714286,0.0980937912057505,14450.40584635436,917.1428571,161.57142850000002,7180883.143,161.57199999969453,-580.6332172552416,27.98836207142857,46.6177065,0.3448840357142857
2020-05-15 09:30:00,2020-05-15,09:30:00,2,2,3504.125,343.95,0.0981557450148039,14058.766274928948,1008.125,90.9821429,7180974.125,90.98199999984354,-951.3399406017955,27.516727866666667,39.136326,0.2492484
2020-05-15 09:45:00,2020-05-15,09:45:00,2,2,7631.857143,746.8714286,0.0978623439361723,14101.575855839954,1131.714286,123.5892859999999,7181097.714,123.58899999968708,423.3115000080413,27.450107666666668,40.93057693333333,0.5412059773333334
2020-05-15 10:00:00,2020-05-15,10:00:00,2,2,8841.375,864.175,0.0977421498352914,13182.793597496226,1367.0,235.2857140000001,7181333.0,235.28600000031287,1817.3098021048368,28.632191866666663,52.5477356,0.670675372
2020-05-15 10:15:00,2020-05-15,10:15:00,2,2,8140.0,796.1142857,0.0978027378009828,14223.720117541052,1541.571429,174.57142900000008,7181507.571,174.57100000046194,-1774.2416629850231,28.768912733333337,47.633738,0.5722834766666666
2020-05-15 10:30:00,2020-05-15,10:30:00,2,2,5977.25,585.625,0.0979756577021205,13132.53044254469,1740.0,198.42857099999992,7181706.0,198.4289999995381,-1694.018371034762,29.35144260000001,49.249723266666656,0.4551483833333333
2020-05-15 10:45:00,2020-05-15,10:45:00,2,2,5081.142857,498.2714286,0.0980628655054561,14037.79323265,1866.428571,126.42857099999992,7181832.429,126.42899999953806,-1356.7275180062975,28.854707866666665,44.048325600000005,0.3619616539999999
2020-05-15 11:00:00,2020-05-15,11:00:00,2,2,8608.75,841.525,0.0977522869173805,13523.843912570012,2030.25,163.82142900000008,7181996.25,163.82100000046194,596.582159357649,29.410819333333336,47.68545339999999,0.6365608813333332
2020-05-15 11:15:00,2020-05-15,11:15:00,2,2,7360.714286,720.1142857,0.0978321203241986,12565.508627481271,2226.857143,196.60714300000015,7182192.857,196.60699999984357,-3872.223707016836,30.21606228571428,50.006988571428565,0.5857872135714286
2020-05-15 11:30:00,2020-05-15,11:30:00,2,2,6340.5,621.0125,0.0979437741503036,11381.885613710056,2394.875,168.01785699999982,7182360.875,168.01800000015646,-5850.65092338607,30.2870728,49.8413636,0.5570693833333333
2020-05-15 11:45:00,2020-05-15,11:45:00,2,2,6878.428571,673.6285714,0.0979334981015971,14697.909325530023,2552.857143,157.98214300000018,7182518.857,157.98199999984354,-1773.4344587518426,30.811049333333333,47.8363832,0.4679868693333333
2020-05-15 12:00:00,2020-05-15,12:00:00,2,2,8245.625,806.375,0.0977942848480254,16012.085564067123,2745.625,192.76785699999985,7182711.625,192.7680000001565,4103.56692655272,31.305375066666663,49.183583533333326,0.5149625866666667
2020-05-15 12:15:00,2020-05-15,12:15:00,2,2,10154.14286,992.0,0.0976941149713152,12888.159268885109,2947.571429,201.94642900000008,7182913.571,201.94600000046196,739.9906667372193,31.50729773333333,49.84449266666666,0.7878660286666666
2020-05-15 12:30:00,2020-05-15,12:30:00,2,2,8657.142857,846.5571429,0.0977871287194354,13334.115468221902,3175.714286,228.14285699999985,7183141.714,228.14299999922517,-1645.8349042872276,32.147684733333335,52.35325513333333,0.6492476293333334
2020-05-15 12:45:00,2020-05-15,12:45:00,2,2,10026.25,980.25,0.0977683580600922,13170.887470470152,3393.875,218.1607140000001,7183359.875,218.16100000031287,1947.9411599251264,32.39142040000001,50.631239933333326,0.761243312
2020-05-15 13:00:00,2020-05-15,13:00:00,3,2,5673.857143,556.0,0.0979933026135409,13637.928923586604,3590.0,196.125,7183556.0,196.125,-568.1353861061161,32.622796071428574,49.610767714285714,0.4160351014285714
2020-05-15 13:15:00,2020-05-15,13:15:00,3,2,6830.5,668.9875,0.097941219530049,13961.337806722702,3751.5,161.5,7183717.5,161.5,2206.0176054605986,32.49706446666666,47.01116133333333,0.489243946
2020-05-15 13:30:00,2020-05-15,13:30:00,3,2,8100.285714,792.8428571,0.0978783817130922,14098.211601554232,3932.571429,181.07142900000008,7183898.571,181.07100000046196,2122.3250934056045,32.52462140000001,46.66986293333333,0.574561224
2020-05-15 13:45:00,2020-05-15,13:45:00,3,2,7773.875,761.025,0.0978951938383367,13857.529796521132,4126.0,193.42857099999992,7184092.0,193.4289999995381,-14248.283685401586,32.67847086666667,47.516884133333335,0.560985624
2020-05-15 14:00:00,2020-05-15,14:00:00,3,2,10150.71429,992.4142857,0.0977679262116242,13808.927552213245,4338.428571,212.4285710000004,7184304.429,212.4289999995381,1220.170226195712,33.763185400000005,49.80390433333333,0.7350834633333333
2020-05-15 14:15:00,2020-05-15,14:15:00,3,2,11996.875,1170.6125,0.097576452201094,13424.406351112648,4609.875,271.4464289999996,7184575.875,271.44600000046194,1711.750381966296,34.13076993333335,55.030613,0.8936614913333333
2020-05-15 14:30:00,2020-05-15,14:30:00,3,2,6801.857143,666.0714286,0.0979249364690751,14571.59381990688,4849.285714,239.41071399999964,7184815.286,239.41100000031287,-560.8487455894274,34.08138426666667,54.51913673333334,0.466788824
2020-05-15 14:45:00,2020-05-15,14:45:00,3,2,6827.875,668.1375,0.0978543836845285,12594.337155497593,5001.125,151.83928600000036,7184967.125,151.83899999968708,2015.124904265502,33.69572221428571,47.618194642857134,0.5421384957142857
2020-05-15 15:00:00,2020-05-15,15:00:00,3,2,5759.0,564.4714286,0.0980155284945303,14437.616964063722,5165.285714,164.16071399999964,7185131.286,164.16100000031292,-1145.9759481367964,33.89057606666666,46.02908119999999,0.3988885433333333
2020-05-15 15:15:00,2020-05-15,15:15:00,3,2,6252.5,612.4375,0.0979508196721311,13978.559692223707,5310.5,145.21428600000036,7185276.5,145.21399999968708,3000.06578021751,34.043744000000004,44.28609193333333,0.4472921486666666
2020-05-15 15:30:00,2020-05-15,15:30:00,3,2,7796.571429,763.1285714,0.0978800205127961,13794.44643629222,5489.428571,178.92857100000035,7185455.429,178.92899999953806,1517.578900022491,34.40285233333333,46.7442812,0.5651963973333332
2020-05-15 15:45:00,2020-05-15,15:45:00,3,2,4758.125,466.4375,0.0980296860633127,13742.64353686032,5622.375,132.94642899999965,7185588.375,132.94600000046194,-607.1544427818798,34.430942666666674,43.9206158,0.3462306933333333
2020-05-15 16:00:00,2020-05-15,16:00:00,4,2,4906.428571,481.3142857,0.0980987043294306,13698.1297292773,5759.857143,137.48214300000018,7185725.857,137.48199999984354,11503.155903077804,34.38115033333334,43.332853333333325,0.3581823699999999
2020-05-15 16:15:00,2020-05-15,16:15:00,4,2,4483.714286,440.0571429,0.0981456700472729,13632.615353104236,5857.714286,97.85714300000018,7185823.714,97.85699999984354,-3341.39733739366,34.12625693333333,41.007431933333336,0.3288961193333332
2020-05-15 16:30:00,2020-05-15,16:30:00,4,2,4848.5,475.5,0.0980715685263483,14055.48926849407,5979.0,121.28571399999964,7185945.0,121.28600000031292,7552.959331180499,34.35660993333333,41.28059066666666,0.344954196
2020-05-15 16:45:00,2020-05-15,16:45:00,4,2,3583.142857,352.1857143,0.0982896100868467,13762.963228449342,6084.285714,105.28571399999964,7186050.286,105.28600000031292,-1244.4059587327647,33.86159653333333,39.419075933333325,0.260346758
