DATE_TIME,DATE,TIME,DC_POWER,AC_POWER,Conversion_Efficiency,Normalized_Power,DAILY_YIELD,DAILY_YIELD_diff,TOTAL_YIELD,TOTAL_YIELD_diff,Energy_Per_Irradiation,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 00:00:00,2020-05-15,00:00:00,0.0,0.0,0.0,0.0,269.9333333333333,,1704250.0,,,27.004763700000005,25.0607889,0.0
2020-05-15 00:15:00,2020-05-15,00:15:00,0.0,0.0,0.0,0.0,0.0,-269.9333333333333,1704250.0,0.0,0.0,26.880811433333328,24.421868833333328,0.0
2020-05-15 00:30:00,2020-05-15,00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,26.682055344827592,24.427290310344823,0.0
2020-05-15 00:45:00,2020-05-15,00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,26.500588900000004,24.4206776,0.0
2020-05-15 01:00:00,2020-05-15,01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,26.596148,25.088210413793107,0.0
2020-05-15 01:15:00,2020-05-15,01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,26.512740033333333,25.31796966666667,0.0
2020-05-15 01:30:00,2020-05-15,01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,26.494338966666664,25.217192533333336,0.0
2020-05-15 01:45:00,2020-05-15,01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,26.420410206896552,25.065062310344832,0.0
2020-05-15 02:00:00,2020-05-15,02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,26.401946133333333,24.691469366666656,0.0
2020-05-15 02:15:00,2020-05-15,02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,26.22607820689656,24.55948079310345,0.0
2020-05-15 02:30:00,2020-05-15,02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,26.2603992,24.482406633333337,0.0
2020-05-15 02:45:00,2020-05-15,02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,26.2978261,24.4886982,0.0
2020-05-15 03:00:00,2020-05-15,03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,26.328249103448275,24.50628962068966,0.0
2020-05-15 03:15:00,2020-05-15,03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,26.15870973333333,24.595197433333333,0.0
2020-05-15 03:30:00,2020-05-15,03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,26.078499333333333,24.801314366666663,0.0
2020-05-15 03:45:00,2020-05-15,03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,26.00130396551724,24.60781744827586,0.0
2020-05-15 04:00:00,2020-05-15,04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,25.6972106,24.626179,0.0
2020-05-15 04:15:00,2020-05-15,04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,25.6277024137931,24.773145068965515,0.0
2020-05-15 04:30:00,2020-05-15,04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,25.482045785714284,24.796690750000003,0.0
2020-05-15 04:45:00,2020-05-15,04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,25.23093168965517,24.43690427586207,0.0
2020-05-15 05:00:00,2020-05-15,05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,25.1175986,24.104579633333337,0.0
2020-05-15 05:15:00,2020-05-15,05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,25.0918621,23.897232,0.0
2020-05-15 05:30:00,2020-05-15,05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,24.916967827586213,23.83947131034483,0.0
2020-05-15 05:45:00,2020-05-15,05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,1704250.0,0.0,0.0,24.741273799999995,23.7866618,0.002838054505
2020-05-15 06:00:00,2020-05-15,06:00:00,14.973333333333334,14.44,0.9643811219946572,1155.173474596853,1.0,1.0,1704251.0000000002,1.0000000002328306,98.77593269443216,24.74278656666667,24.07722983333333,0.0129619781466666
2020-05-15 06:15:00,2020-05-15,06:15:00,24.642857142857142,23.79285714285714,0.9655072463768116,1171.3682474038949,5.642857142857143,4.642857142857143,1704255.642857143,4.642857142724097,574.9176616147532,24.76391089655172,24.356189448275863,0.0210376687241379
2020-05-15 06:30:00,2020-05-15,06:30:00,51.98,50.3,0.9676798768757214,1224.9207318635083,13.933333333333334,8.290476190476191,1704263.933333333,8.290476190159097,387.4465227515856,24.7863229,24.548886100000004,0.042435399
2020-05-15 06:45:00,2020-05-15,06:45:00,141.47333333333333,138.15333333333334,0.9765326798925592,1366.9465450785628,36.26666666666667,22.33333333333334,1704286.2666666666,22.333333333488557,365.7575828608427,25.04824510344827,25.746662,0.1034958783448276
2020-05-15 07:00:00,2020-05-15,07:00:00,285.9,280.68,0.9817418677859392,1433.4384893135327,88.26666666666665,51.99999999999998,1704338.2666666664,51.99999999976717,541.9229210036896,25.6732025,28.67470703333333,0.1994504836666666
2020-05-15 07:15:00,2020-05-15,07:15:00,361.3466666666666,355.18,0.9829342090697762,1137.5084987277266,168.39999999999998,80.13333333333333,1704418.4,80.13333333353512,677.8635846770775,26.076818,30.72550493103449,0.317665025862069
2020-05-15 07:30:00,2020-05-15,07:30:00,431.7866666666668,423.98,0.9819200839920946,1127.6354079363596,268.26666666666654,99.86666666666656,1704518.2666666666,99.86666666669772,1530.5626248435756,26.424239066666665,32.206803566666665,0.3829133633333333
2020-05-15 07:45:00,2020-05-15,07:45:00,512.3214285714286,502.25000000000006,0.9803415824329036,1142.8433427500909,381.21428571428567,112.94761904761911,1704631.2142857143,112.9476190477144,1727.7331792168131,27.12028751724138,34.59156220689654,0.4482866631034482
2020-05-15 08:00:00,2020-05-15,08:00:00,526.24,515.8266666666667,0.9802118171683388,1156.50133865953,503.0,121.78571428571432,1704752.9999999998,121.7857142854482,18066.651831710034,27.678970266666667,35.705856366666666,0.4550275753333332
2020-05-15 08:15:00,2020-05-15,08:15:00,602.1400000000001,590.0266666666668,0.9798828622358036,1182.253986368361,644.8666666666667,141.86666666666667,1704894.8666666665,141.8666666666977,2613.238337535703,27.953492333333333,36.78689773333334,0.509315263
2020-05-15 08:30:00,2020-05-15,08:30:00,683.8533333333334,669.7866666666665,0.9794302871960848,1197.8268410263054,802.4666666666667,157.60000000000002,1705052.4666666668,157.60000000032596,2558.590408998486,28.526214655172414,38.617749482758605,0.5709116793103447
2020-05-15 08:45:00,2020-05-15,08:45:00,759.7066666666667,743.7733333333333,0.9790269928744428,1214.753260860347,979.4666666666668,177.0000000000001,1705229.4666666666,176.99999999976717,3248.403665159008,29.31902146666665,40.738035900000014,0.6253999813333333
2020-05-15 09:00:00,2020-05-15,09:00:00,798.48,781.6,0.9788598336839996,1220.533737241369,1174.1333333333332,194.6666666666664,1705424.1333333333,194.66666666674428,6757.941967639717,29.572043620689648,41.47150403448277,0.6542055951724136
2020-05-15 09:15:00,2020-05-15,09:15:00,861.3733333333331,842.8600000000001,0.9785071900685732,1226.263586298409,1378.7999999999995,204.6666666666663,1705628.7999999998,204.66666666651145,4243.401555143046,30.09140723333333,43.4653736,0.7024373413333334
2020-05-15 09:30:00,2020-05-15,09:30:00,261.72857142857146,256.0285714285714,0.978221712788603,345.8894874004161,1533.7857142857142,154.98571428571472,1705783.785714286,154.98571428610012,2857.1269808420893,30.638658379310343,44.1451964137931,0.7566826427586206
2020-05-15 09:45:00,2020-05-15,09:45:00,0.0,0.0,0.0,0.0,1541.0,7.214285714285779,1705791.0,7.214285714086145,167.5272710116896,31.375120033333328,45.71952399999999,0.799745994
