DATE_TIME,DATE,TIME,DC_POWER,AC_POWER,Conversion_Efficiency,Normalized_Power,DAILY_YIELD,DAILY_YIELD_diff,TOTAL_YIELD,TOTAL_YIELD_diff,Energy_Per_Irradiation,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 00:00:00,2020-05-15,00:00:00,0.0,0.0,,,0.0,,7111493.0,,,25.184316133333333,22.8575074,0.0
2020-05-15 00:15:00,2020-05-15,00:15:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,25.08458866666667,22.761667866666663,0.0
2020-05-15 00:30:00,2020-05-15,00:30:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,24.935752600000004,22.59230553333333,0.0
2020-05-15 00:45:00,2020-05-15,00:45:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,24.8461304,22.36085213333333,0.0
2020-05-15 01:00:00,2020-05-15,01:00:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,24.621525357142858,22.165422642857145,0.0
2020-05-15 01:15:00,2020-05-15,01:15:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,24.5360922,21.968570866666667,0.0
2020-05-15 01:30:00,2020-05-15,01:30:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,24.638673866666664,22.352925666666668,0.0
2020-05-15 01:45:00,2020-05-15,01:45:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,24.87302233333333,23.1609192,0.0
2020-05-15 02:00:00,2020-05-15,02:00:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,24.936930466666663,23.026113,0.0
2020-05-15 02:15:00,2020-05-15,02:15:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,25.0122476,23.343229266666665,0.0
2020-05-15 02:30:00,2020-05-15,02:30:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,25.00514933333333,23.639459266666663,0.0
2020-05-15 02:45:00,2020-05-15,02:45:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,24.993019533333328,24.0394858,0.0
2020-05-15 03:00:00,2020-05-15,03:00:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,25.016309428571425,24.384135571428573,0.0
2020-05-15 03:15:00,2020-05-15,03:15:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,24.985215266666664,24.35150773333333,0.0
2020-05-15 03:30:00,2020-05-15,03:30:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,24.93773193333333,24.060296533333336,0.0
2020-05-15 03:45:00,2020-05-15,03:45:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,24.87909953333333,23.709794133333336,0.0
2020-05-15 04:00:00,2020-05-15,04:00:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,24.6789022,22.58994153333333,0.0
2020-05-15 04:15:00,2020-05-15,04:15:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,24.3519308,21.78364253333333,0.0
2020-05-15 04:30:00,2020-05-15,04:30:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,24.0626222,21.85252493333333,0.0
2020-05-15 04:45:00,2020-05-15,04:45:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,24.013224200000003,22.306315,0.0
2020-05-15 05:00:00,2020-05-15,05:00:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,24.1771058,22.551908466666664,0.0
2020-05-15 05:15:00,2020-05-15,05:15:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,24.304888,22.979492071428577,0.0
2020-05-15 05:30:00,2020-05-15,05:30:00,0.0,0.0,,,0.0,0.0,7111493.0,0.0,,24.328727266666665,23.452380466666668,0.0
2020-05-15 05:45:00,2020-05-15,05:45:00,0.0,0.0,,0.0,0.0,0.0,7111493.0,0.0,0.0,24.28921113333333,23.09669193333333,0.0008627212413333
2020-05-15 06:00:00,2020-05-15,06:00:00,38.875,3.75,0.0964630225080385,6603.581233450821,0.0,0.0,7111493.0,0.0,0.0,24.088446066666663,22.2067566,0.0058869571866666
2020-05-15 06:15:00,2020-05-15,06:15:00,315.4285714,30.47142857,0.0966032608737865,14156.454908914577,3.0,3.0,7111496.0,3.0,182.98651991739837,24.01163526666667,22.35345866666667,0.0222816074666666
2020-05-15 06:30:00,2020-05-15,06:30:00,702.875,68.1375,0.0969411346256446,14225.438739482252,14.875,11.875,7111507.875,11.875,437.7377266045644,23.976731266666665,22.893282,0.0494097238666666
2020-05-15 06:45:00,2020-05-15,06:45:00,1293.571429,126.0857143,0.0974710104701918,13560.2373113231,38.14285714,23.26785714,7111531.143,23.268000000156466,505.9940579207093,24.21899,24.442443933333333,0.0953944536
2020-05-15 07:00:00,2020-05-15,07:00:00,1865.375,182.8375,0.0980164846210547,13141.955570896367,78.5,40.35714286,7111571.5,40.35699999984354,867.0349525502171,24.5373984,27.185652866666665,0.1419404433333333
2020-05-15 07:15:00,2020-05-15,07:15:00,2012.428571,197.2571429,0.098019450599422,13007.52224540694,126.1428571,47.6428571,7111619.143,47.64300000015646,3730.201469807913,24.8159595,28.888477857142853,0.1547126757142856
